CID,nnondet_g,nnondet_r,nnondet_i,nnondet_z
1952078,27,21,22,21
1954083,24,23,25,25
1955033,24,23,25,25
1955140,27,22,22,21
1956082,15,17,15,8
1956208,0,0,0,0
1958025,24,23,20,18
1958138,23,22,23,25
1959095,49,49,48,51
1960132,23,6,22,25
1961071,24,23,25,25
1962023,23,23,23,25
1963017,26,24,25,23
1964033,26,24,7,28
1965073,0,2,25,16
1967032,30,29,30,25
1969026,29,13,29,9
1977024,58,58,58,55
1983045,31,31,31,31
1246330,0,0,0,0
1246404,0,1,1,2
1246498,0,0,0,0
1246590,4,4,10,4
1246682,20,0,0,0
1246765,0,0,0,0
1246888,0,0,1,0
1246976,1,27,26,27
1247080,1,1,1,2
1247162,2,2,2,13
1247263,0,0,0,0
1247352,5,8,27,25
1247452,7,0,7,14
1247552,0,0,0,0
1247647,0,1,1,1
1247730,0,0,0,0
1247806,26,27,26,26
1247898,18,24,24,21
1248008,0,0,0,3
1248096,1,0,2,1
1248130,0,1,1,0
1248274,0,0,0,0
1248402,0,11,21,20
1248497,1,0,0,2
1248622,6,0,0,2
1248725,1,0,0,6
1248816,1,0,0,0
1248915,3,3,3,31
1249021,1,1,26,27
1249117,0,7,5,9
1249214,0,0,1,1
1249304,27,0,0,0
1249413,0,0,0,0
1249467,27,21,5,7
1249582,22,24,16,21
1249694,1,8,6,10
1249758,2,3,8,28
1249853,26,27,25,26
1249902,23,17,27,26
1249933,3,0,8,1
1250050,0,0,3,8
1250187,0,3,6,6
1250332,0,0,12,0
1250432,21,0,0,0
1250515,22,24,24,23
1250604,5,18,4,23
1250672,20,1,2,23
1250788,1,1,1,2
1250882,23,1,1,2
1250976,1,0,2,19
1251066,6,3,8,12
1251145,2,1,1,0
1251195,22,22,26,27
1251385,27,26,27,27
1251552,2,4,3,4
1251620,20,18,20,23
1251859,17,22,12,20
1252089,6,1,2,7
1252235,3,0,1,0
1252442,0,0,0,0
1252536,30,4,4,26
1252669,23,4,3,4
1252801,0,0,0,0
1252923,0,0,0,0
1253012,10,22,26,26
1253157,28,27,26,27
1253316,26,9,6,6
1253409,0,1,1,3
1253540,22,1,4,5
1253690,3,3,18,23
1253814,20,17,2,21
1253933,28,28,7,8
1254002,6,6,7,7
1254084,30,8,8,15
1254251,19,7,4,13
1254341,20,18,20,23
1254443,20,4,5,23
1254632,28,9,13,13
1254749,27,27,5,26
1254896,11,13,45,47
1255051,28,6,27,27
1255219,23,22,9,26
1255369,8,7,8,16
1255470,8,8,8,8
1255581,25,26,25,27
1255676,17,20,19,23
1255823,20,7,20,23
1255957,7,6,9,8
1256081,24,25,4,25
1256155,27,26,27,27
1256243,24,25,26,26
1256384,22,23,22,20
1256560,9,7,10,8
1256788,6,19,16,15
1256917,20,18,20,23
1257144,28,10,12,12
1257277,28,28,29,28
1257503,27,28,13,1
1257679,4,3,19,26
1257869,0,0,0,0
1258051,24,0,15,25
1258191,24,11,12,12
1258368,22,11,23,23
1258457,20,18,8,11
1258802,27,13,16,27
1259010,22,24,24,12
1259246,14,13,13,12
1259500,11,10,11,14
1259636,12,13,21,26
1259818,26,17,25,27
1259978,52,50,57,55
1260170,1,1,5,6
1260274,22,2,22,20
1260427,20,10,12,14
1260623,13,13,18,17
1260942,2,6,30,30
1261093,13,21,28,26
1261241,23,16,18,16
1261347,57,55,54,55
1261728,23,22,21,26
1262080,18,18,17,19
1262231,23,14,21,26
1262433,17,23,27,27
1262681,1,2,10,9
1262762,14,12,6,10
1263041,6,15,16,26
1263272,18,26,26,27
1263474,19,18,17,21
1263748,27,24,27,27
1263868,28,28,24,28
1264038,18,16,21,20
1264470,22,23,22,20
1264673,0,0,0,0
1265089,19,20,20,21
1265281,18,14,17,20
1265475,27,23,24,26
1265684,1,1,7,21
1265987,23,25,26,27
1266265,0,0,25,23
1266483,27,24,25,26
1266685,52,51,54,55
1266913,2,7,27,32
1267191,51,51,55,55
1267404,27,1,0,4
1267578,20,24,24,23
1271451,23,22,21,22
1273015,2,53,49,51
1273082,28,0,27,27
1273227,0,26,26,27
1273296,1,1,3,3
1273384,0,26,27,27
1273614,0,5,20,19
1273770,0,0,3,4
1273972,0,0,0,0
1274135,20,22,20,23
1274230,0,35,33,42
1274299,31,31,26,31
1274470,7,0,0,0
1274625,2,6,22,22
1274723,2,3,3,2
1274828,6,51,55,53
1274992,26,28,27,27
1275291,24,24,26,28
1275409,0,27,37,21
1275453,4,2,3,3
1275511,0,21,1,20
1275653,22,18,2,17
1275850,3,22,4,20
1276218,53,17,54,55
1276640,13,9,21,24
1276858,8,5,0,6
1277098,27,27,27,27
1277532,0,6,30,30
1278385,26,28,27,27
1278857,24,21,4,23
1279096,24,25,26,26
1279666,9,27,26,26
1280066,2,7,36,36
1280425,24,25,24,24
1280652,27,26,27,27
1280910,22,24,23,23
1281215,13,19,3,12
1281757,0,3,20,19
1282302,26,27,26,26
1282601,9,20,26,24
1282914,27,26,27,27
1283514,24,18,16,24
1283972,23,25,15,26
1284454,30,55,54,55
1284774,28,28,21,28
1285362,27,6,26,28
1285973,28,27,28,27
1286267,22,24,24,23
1286856,16,5,18,6
1287199,26,23,27,27
1287628,28,28,28,28
1287903,24,26,27,27
1288094,17,23,28,30
1288310,18,24,23,23
1288532,3,29,28,29
1288723,2,0,0,0
1288782,19,20,2,13
1288878,26,28,26,27
1289023,53,55,52,55
1289135,22,26,24,23
1307074,15,15,18,16
1307562,20,18,20,18
1308077,0,0,0,0
1312524,27,28,27,13
1312826,7,8,6,11
1313882,2,27,26,27
1314984,28,27,27,22
1316084,26,28,27,27
1289925,1,1,1,1
1290003,0,0,0,0
1290085,0,0,0,0
1290176,24,24,0,0
1290332,1,0,0,0
1290444,1,1,8,7
1290654,24,24,25,25
1290776,0,0,0,0
1290859,0,0,0,2
1290954,0,0,0,4
1291060,0,0,0,0
1291162,26,0,0,0
1291263,1,12,25,25
1291334,26,18,18,25
1291411,27,28,0,28
1291503,0,25,25,25
1291595,0,0,0,0
1291696,0,2,2,2
1291804,0,25,0,20
1291892,2,2,12,14
1291974,5,15,26,24
1292151,61,63,63,63
1292294,0,0,24,24
1292370,0,0,0,0
1292476,0,1,0,1
1292636,0,1,0,2
1292760,0,7,6,26
1292893,27,27,27,27
1292997,0,0,0,0
1293101,1,2,3,1
1293195,0,0,2,0
1293266,1,1,27,28
1293334,27,1,2,3
1293475,5,14,23,25
1293805,6,4,5,5
1293957,0,5,25,23
1294212,7,8,10,9
1294474,2,1,2,1
1294638,1,1,0,5
1294706,12,8,20,10
1294817,0,27,28,28
1294951,3,0,4,4
1295209,17,27,27,27
1295313,1,1,0,0
1295422,1,1,2,1
1295519,2,2,2,2
1295698,27,27,26,24
1295845,0,0,0,0
1296045,1,2,3,4
1296187,0,0,0,0
1296374,0,0,0,0
1296538,24,23,25,25
1296757,4,5,27,22
1296912,4,4,8,7
1297104,27,27,27,27
1297264,20,20,19,4
1297357,3,27,28,28
1297425,27,27,28,28
1297528,24,3,3,2
1297676,22,12,8,25
1297821,24,24,3,25
1298058,26,11,24,25
1298350,3,15,8,23
1298670,0,0,1,1
1298811,5,4,27,25
1298946,27,28,28,28
1299090,27,28,9,9
1299170,4,2,3,4
1299304,27,0,25,12
1299453,20,3,9,22
1299630,30,31,9,1
1299718,4,20,19,22
1299781,4,24,25,23
1300021,13,12,25,25
1300192,8,22,15,16
1300391,26,27,26,13
1300504,11,20,25,25
1300664,25,26,27,26
1300824,4,24,25,23
1300954,3,24,25,23
1301355,21,21,17,15
1301629,24,7,5,6
1301829,7,7,27,27
1302072,25,27,25,28
1302374,23,24,8,25
1302666,1,25,25,25
1302839,0,24,23,24
1302942,25,25,27,25
1303087,0,0,0,0
1303192,8,34,36,36
1303334,27,27,27,27
1303502,30,32,31,32
1303593,27,19,12,12
1303703,6,23,23,25
1303820,2,27,26,25
1304103,25,9,9,11
1304442,6,4,4,6
1304580,20,20,19,22
1304708,27,28,27,24
1304806,15,16,27,20
1304905,10,4,0,19
1305056,22,8,9,9
1305167,25,25,11,25
1305305,25,25,27,25
1305417,8,10,19,22
1305580,24,11,13,24
1305729,23,1,23,24
1305879,24,23,26,25
1305981,12,28,27,28
1306941,24,24,25,25
1308386,24,21,23,24
1309171,12,11,11,9
1309328,27,27,12,28
1309464,12,9,12,25
1309670,27,28,27,26
1309964,19,15,22,25
1310178,24,12,12,22
1310304,25,13,15,25
1310452,27,13,11,28
1310765,18,27,28,28
1310999,12,24,25,25
1311101,13,12,12,25
1311283,13,12,13,10
1311409,23,26,25,26
1311525,23,22,24,23
1311631,25,13,16,25
1311708,3,1,4,0
1311870,20,18,20,22
1312231,9,11,12,12
1312412,20,9,9,12
1312895,11,10,19,22
1313061,13,24,25,25
1313271,27,28,27,16
1313464,26,25,25,25
1313788,14,22,28,28
1314125,20,20,19,22
1314320,20,20,19,14
1315222,22,24,25,23
1315795,17,14,17,15
1315947,24,13,14,16
1316454,13,15,15,17
1316912,25,25,27,25
1317378,25,27,19,24
1317649,27,28,27,26
1318190,25,25,30,30
1318628,13,25,24,24
1319058,25,20,27,24
1319696,27,17,17,27
1319898,52,35,53,43
1320124,14,14,1,10
1320308,0,1,4,4
1320474,27,20,23,27
1320860,28,30,30,30
1321241,25,23,27,24
1321557,27,28,27,26
1322031,20,21,22,21
1322353,22,23,18,22
1322801,20,19,19,20
1322954,21,19,21,19
1323304,21,27,26,18
1323843,52,52,53,53
1324275,23,23,23,22
1324505,24,23,23,21
1324706,26,27,18,26
1324919,21,23,25,23
1325139,24,25,25,25
1325384,24,24,22,24
1325584,20,18,19,22
1325831,25,25,25,25
1326023,20,21,23,24
1326165,25,24,27,25
1326274,24,24,25,25
1326462,27,27,23,27
1326695,27,28,28,25
1326900,19,16,0,0
1327119,22,20,17,16
1327320,27,26,26,26
1327554,22,24,25,22
1327801,26,25,25,25
1327966,24,24,25,25
1328277,27,28,27,26
1328695,26,27,27,28
1328938,28,28,29,15
1329399,26,27,27,28
1273120,10,10,10,11
1275758,1,16,20,32
1277101,0,0,1,1
1277735,1,3,5,6
1277824,7,3,7,7
1277898,0,0,0,0
1277962,0,0,3,2
1278069,0,19,15,25
1278525,0,0,0,0
1278636,0,1,0,0
1278994,25,26,28,27
1279432,0,0,0,0
1279489,0,0,22,20
1279616,22,0,0,20
1280240,0,0,0,0
1280374,22,23,2,20
1280809,53,56,53,51
1281043,0,0,0,0
1281143,28,0,27,28
1281349,43,43,53,55
1281517,3,0,3,1
1281613,1,0,0,0
1281686,3,0,1,1
1281880,1,1,1,1
1282014,24,23,25,25
1282138,0,0,0,0
1282439,8,20,23,27
1282547,25,24,25,25
1282720,25,25,28,27
1282974,5,0,7,25
1283113,0,2,12,2
1283210,24,20,20,0
1283294,2,0,4,3
1283440,29,1,1,26
1283872,22,23,22,20
1284596,2,5,3,2
1284839,20,31,25,26
1285271,3,3,1,0
1285823,1,4,28,27
1286205,27,16,25,20
1286438,21,19,0,17
1286705,22,23,1,20
1289372,30,31,9,1
1289493,0,0,0,0
1289671,24,22,10,5
1291799,5,5,29,28
1296963,4,4,5,5
1302453,25,25,11,6
1303947,0,1,0,0
1304180,4,9,3,31
1304355,2,8,29,30
1306362,0,12,29,28
1306736,30,3,4,28
1306996,49,49,48,51
1307471,1,1,0,0
1307728,22,3,23,23
1308146,13,10,3,2
1308701,0,1,2,1
1308885,5,45,63,39
1309013,6,5,5,6
1314139,32,32,9,32
1314418,2,30,29,30
1314850,8,2,2,1
1315556,27,0,13,0
1317660,8,8,9,8
1318051,22,4,3,2
1318824,20,16,18,16
1319242,24,25,7,26
1322138,11,30,5,10
1323225,30,12,30,30
1323862,22,6,22,20
1328230,32,32,10,32
1329012,30,29,7,28
1329096,26,27,9,23
1329275,21,7,7,17
1329890,25,24,7,6
1330124,30,28,13,27
1330331,22,10,8,22
1330481,28,28,29,28
1330662,20,19,8,6
1330828,8,9,10,12
1331087,10,11,12,12
1331296,23,26,25,8
1331512,0,0,0,5
1331709,16,30,29,30
1331879,7,0,11,9
1332033,24,18,10,25
1332212,5,1,14,25
1332376,7,2,7,2
1332580,22,23,10,9
1332707,12,29,28,28
1332873,22,26,9,22
1333102,24,25,26,13
1333236,30,29,29,28
1333328,63,62,60,63
1333478,23,2,1,24
1333620,29,13,14,13
1333735,12,5,16,3
1334047,27,18,30,31
1334347,59,59,25,59
1334526,4,22,23,22
1334668,25,26,2,23
1334809,22,26,11,22
1335020,9,5,11,9
1335224,24,25,25,26
1335387,15,14,16,17
1335569,23,15,21,15
1335690,22,18,16,15
1335806,25,23,25,16
1335973,32,32,22,32
1336260,31,18,12,21
1336464,15,17,17,19
1336707,23,16,17,17
1336885,28,28,29,28
1337128,33,54,52,49
1337235,37,17,0,28
1337330,16,1,1,2
1337467,30,28,28,19
1337687,20,19,18,19
1337870,25,26,28,27
1338070,32,32,31,32
1338224,63,63,62,63
1338430,18,19,19,19
1338574,7,22,14,19
1338775,21,0,14,0
1338940,22,17,16,15
1339131,25,18,20,20
1339279,27,27,30,30
1339417,28,28,29,28
1339564,22,18,23,22
1339716,25,25,23,25
1339957,0,1,3,5
1340231,16,17,17,20
1340454,22,21,21,21
1340656,22,17,17,20
1340848,22,23,17,20
1340995,28,21,29,28
1341135,53,55,39,36
1341356,22,18,17,16
1341578,24,25,26,25
1341807,22,26,17,17
1342059,25,24,21,25
1342310,9,23,15,10
1342599,22,25,20,18
1342819,23,23,19,22
1342990,25,0,24,26
1343123,30,9,2,31
1343197,22,26,20,20
1343318,40,55,53,51
1343561,32,31,29,30
1343812,25,24,25,25
1344196,24,25,21,24
1344497,19,25,27,24
1344692,22,22,26,26
1345162,26,26,20,22
1345361,32,32,25,31
1345526,30,32,31,31
1345707,24,25,23,25
1346033,27,28,28,29
1346422,22,20,21,20
1346673,59,59,62,63
1346930,0,0,0,0
1347050,27,27,28,27
1347248,21,20,20,18
1347507,27,25,26,28
1347766,24,23,25,25
1348156,23,26,15,22
1348428,16,14,15,10
1348606,25,24,25,24
1349131,23,26,27,26
1349294,63,63,60,63
1349432,22,23,22,20
1349613,22,26,22,20
1349780,25,24,25,25
1349902,48,50,47,41
1352057,35,3,36,36
1366149,30,0,0,0
1366280,27,15,15,15
1366436,0,0,0,0
1366626,0,1,0,0
1367115,30,0,0,0
1367235,26,0,0,0
1367394,32,29,31,1
1367574,26,25,28,1
1368100,30,31,1,31
1368270,27,1,0,1
1368458,0,1,0,30
1368645,28,2,29,30
1370183,26,23,21,1
1370320,1,0,0,1
1370465,28,26,28,24
1370681,26,24,25,1
1370874,26,20,19,1
1371014,0,0,0,0
1371189,26,30,30,32
1372088,2,24,31,32
1373028,0,0,0,0
1374029,11,12,1,5
1375087,32,2,2,2
1376118,30,31,31,31
1376224,3,3,2,16
1377130,24,22,7,22
1380091,8,1,10,0
1380218,26,24,19,20
1381099,26,25,28,28
1382073,2,1,9,11
1384018,0,0,0,0
1385077,25,25,25,25
1386017,25,29,28,6
1387055,7,30,30,30
1387171,30,29,19,15
1388108,9,1,2,8
1389145,15,31,31,31
1389287,16,20,13,12
1389410,20,31,31,31
1390125,2,2,8,32
1390219,32,29,31,26
1390318,8,31,31,31
1390439,32,25,8,26
1391120,32,29,31,26
1392060,3,24,18,23
1392197,13,32,31,32
1392303,18,24,21,4
1394039,25,8,27,26
1395061,2,4,10,22
1396052,2,49,49,51
1396214,23,31,4,31
1401017,37,53,56,58
1402111,25,25,2,4
1406040,18,5,15,18
1407072,25,0,27,25
1409029,45,10,7,10
1410101,26,24,27,23
1412022,4,4,3,17
1413050,23,6,1,11
1416044,26,30,30,7
1418074,13,14,16,13
1419086,4,3,3,5
1420086,31,31,31,31
1421024,24,25,25,25
1421196,23,5,24,3
1422153,1,19,12,18
1423130,26,25,28,0
1430088,4,1,6,18
1430221,26,25,28,28
1431072,29,8,8,9
1431222,27,25,26,7
1432067,0,58,58,55
1432186,28,30,30,30
1433032,8,7,7,7
1433167,19,29,7,30
1434035,30,28,15,29
1434172,7,6,6,7
1435020,6,6,6,6
1435196,22,30,30,32
1439025,8,7,7,8
1440098,27,25,26,8
1442058,26,25,28,28
1443072,5,23,25,25
1444095,14,13,15,25
1447030,8,7,7,13
1447135,0,58,58,55
1448075,35,7,7,7
1449079,35,34,36,36
1450082,30,32,31,32
1451085,13,7,14,32
1454022,9,10,5,28
1455052,1,2,28,28
1456065,30,6,31,31
1457069,19,20,21,19
1461041,1,1,27,34
1466074,17,6,6,9
1468024,30,31,31,31
1470039,28,10,9,10
1472039,30,21,24,29
1479076,23,23,22,25
1481052,26,18,15,20
1484061,28,31,31,12
1485080,26,24,25,23
1488061,24,28,29,30
1492037,27,23,1,22
1500047,30,32,31,11
1501065,28,30,30,30
1502062,12,7,3,3
1503113,30,31,31,31
1505017,13,16,17,31
1511025,27,25,26,28
1513037,30,21,31,31
1515077,32,29,31,26
1517049,1,32,33,26
1522051,23,22,24,26
1527045,12,11,21,23
1530090,12,29,28,30
1531072,25,25,1,22
1532068,12,14,13,14
1533170,13,12,13,13
1536060,26,16,30,23
1537084,13,12,12,13
1542023,8,6,4,6
1547076,32,29,31,26
1549078,19,9,5,2
1551037,26,30,30,17
1552141,31,31,15,31
1557019,31,12,31,31
1559145,26,24,25,17
1560060,0,0,0,0
1561047,23,23,23,25
1562159,22,24,21,21
1564081,33,31,36,39
1567044,16,18,18,20
1568057,23,26,25,26
1573017,24,10,25,24
1575035,28,30,19,30
1576090,25,16,25,26
1578063,26,22,21,32
1579093,30,6,6,4
1582058,1,3,4,2
1588034,28,14,25,30
1589108,29,29,30,29
1590122,30,20,19,23
1593021,21,23,25,2
1595024,25,26,27,26
1595153,25,24,11,18
1599018,2,23,23,25
1603018,30,32,3,26
1609028,23,13,25,26
1613057,16,29,28,30
1616033,16,6,7,15
1619032,23,25,25,25
1621062,24,25,24,24
1625034,18,17,19,19
1628058,22,30,30,30
1633033,25,26,23,26
1636034,23,23,23,25
1637074,30,31,31,25
1639058,49,42,49,51
1640125,27,28,27,25
1641172,26,24,18,23
1641364,26,19,19,18
1642141,31,31,22,11
1643218,11,1,7,25
1643328,21,19,19,19
1644186,27,20,21,23
1644303,21,23,31,32
1645184,21,19,20,23
1646025,13,3,8,16
1647082,26,21,15,19
1650048,25,29,19,30
1652159,31,31,31,31
1652246,21,19,24,23
1653168,25,24,22,7
1654104,24,21,22,26
1655102,32,29,31,26
1656027,5,6,25,25
1657031,13,4,6,25
1658066,30,32,31,32
1660097,28,30,30,30
1662115,25,23,25,22
1663138,8,17,8,2
1668017,14,23,23,25
1673026,26,26,28,30
1674077,31,31,12,31
1676071,35,34,36,36
1682025,25,25,25,25
1690028,25,26,27,26
1697026,24,23,22,22
1699130,32,25,27,23
1701079,28,28,29,30
1702058,27,28,27,25
1703108,30,29,14,25
1705100,25,23,23,23
1707017,29,30,30,30
1709076,26,23,25,23
1712077,26,23,24,23
1719024,27,22,26,28
1722022,5,23,24,25
1728043,24,29,28,30
1732047,0,0,0,0
1734039,23,22,23,2
1739030,32,29,31,26
1746018,24,25,26,26
1755051,29,29,31,26
1770201,0,0,1,1
1770284,53,50,53,49
1770386,1,1,1,1
1770653,0,0,0,7
1770786,0,0,0,0
1773091,0,0,0,1
1773186,27,0,25,7
1773302,25,1,25,25
1774125,27,23,0,0
1776136,1,25,28,28
1776329,0,0,0,0
1777154,26,0,28,28
1778022,27,0,0,0
1780051,0,0,0,0
1780136,22,21,16,25
1780212,25,25,22,25
1780301,22,22,20,22
1780484,28,20,7,8
1783040,8,6,23,25
1783133,26,25,27,28
1784142,26,25,28,24
1786068,27,28,27,25
1790075,25,25,25,25
1791023,26,4,11,5
1791117,23,2,20,25
1793032,25,26,27,26
1796042,0,0,0,0
1803041,0,28,27,25
1810098,29,1,1,9
1810275,23,6,25,26
1811080,23,23,23,26
1812056,25,24,25,24
1813075,25,26,2,26
1815029,31,31,4,4
1817029,27,23,5,7
1817313,26,8,21,20
1829026,12,25,15,28
1833030,49,2,1,1
1833166,5,6,6,5
1833565,27,5,7,5
1835054,1,2,2,2
1837112,31,31,31,31
1840025,26,25,24,28
1847037,4,4,3,5
1847213,25,26,7,10
1847309,0,23,25,22
1848114,23,26,5,26
1848285,22,26,27,26
1848361,27,5,5,22
1849115,23,25,25,26
1849276,7,5,5,7
1850071,29,2,3,0
1850156,22,26,23,22
1850283,9,26,25,26
1850547,24,23,25,25
1851097,2,23,23,25
1851158,27,12,27,25
1852037,63,62,59,58
1852121,49,49,49,51
1853216,23,20,25,26
1855026,24,5,25,25
1860043,5,23,25,25
1861101,23,25,11,25
1861193,30,31,31,30
1861308,27,7,7,8
1861434,12,23,25,22
1862060,24,23,25,25
1862173,23,23,10,25
1862268,30,29,30,29
1863019,2,30,30,32
1863086,25,25,28,28
1864095,27,6,7,7
1867096,26,30,30,11
1871037,7,15,25,25
1872150,31,31,31,31
1874059,30,30,28,7
1876264,25,25,22,25
1876415,25,6,27,16
1876538,27,23,25,22
1876625,22,5,23,25
1876710,23,26,25,26
1878149,9,11,10,12
1878265,8,8,11,25
1878355,5,25,28,28
1878506,8,8,8,14
1878570,27,23,25,22
1878665,25,26,27,26
1878739,2,26,25,26
1879241,31,31,31,24
1879399,5,26,27,26
1879545,49,49,49,51
1879641,23,31,31,31
1880193,9,28,27,25
1880331,26,25,28,28
1880458,27,28,27,25
1880568,3,23,23,25
1880641,15,28,27,25
1880743,30,32,31,32
1881104,9,23,25,25
1881195,25,29,28,6
1881280,31,31,15,31
1881361,14,13,10,29
1882075,26,25,28,18
1882168,54,54,52,52
1883044,26,25,28,25
1883136,44,46,36,48
1883217,8,7,18,16
1883289,31,15,31,31
1885031,58,58,58,55
1886092,31,28,30,24
1888022,23,23,23,25
1889061,24,19,25,25
1889132,25,20,23,22
1889226,59,30,29,30
1890074,26,25,28,28
1890151,26,24,25,23
1891034,0,0,0,0
1891109,26,25,28,28
1891222,23,26,25,20
1892032,23,23,23,25
1892112,23,26,25,26
1892204,27,23,25,22
1893051,30,29,29,29
1894100,23,23,23,25
1894213,31,31,17,31
1894281,27,15,13,15
1895054,25,25,25,25
1895136,13,20,21,18
1895226,27,16,24,6
1896029,30,30,0,31
1896098,25,26,27,22
1896193,11,17,23,22
1896245,23,31,31,31
1897079,23,2,13,25
1897153,7,26,24,26
1897244,31,17,31,31
1897322,30,32,31,32
1898083,23,23,23,25
1898223,27,23,25,22
1899021,0,0,10,13
1899088,23,23,23,25
1899157,23,6,27,26
1899279,24,19,23,13
1899409,31,31,31,31
1900093,26,25,28,28
1900202,23,13,25,26
1900624,25,25,25,25
1900745,24,23,21,14
1900858,19,1,26,26
1900955,27,28,27,25
1901095,22,23,23,25
1901153,24,23,25,25
1901383,31,31,31,31
1901760,23,23,23,25
1901845,27,16,25,22
1901922,16,29,27,29
1904032,25,25,22,25
1904107,23,22,12,25
1904200,24,23,24,15
1904262,25,21,14,10
1904354,31,31,31,14
1904452,10,28,27,24
1905091,22,23,19,17
1905171,14,13,15,15
1905257,15,16,16,19
1905362,31,17,31,31
1906030,18,4,13,8
1906272,28,57,52,55
1906434,14,23,23,25
1906510,23,23,23,25
1906594,29,21,22,24
1907136,27,23,25,22
1908074,27,28,27,25
1908346,30,30,19,17
1908424,21,22,27,26
1908501,14,23,25,25
1909159,23,26,9,26
1909293,25,25,25,26
1909371,23,26,13,26
1910070,16,17,19,26
1910138,23,20,25,26
1911029,31,31,15,31
1912066,27,28,18,20
1912177,25,26,27,26
1912280,30,21,22,29
1913081,0,0,0,0
1913140,23,23,23,18
1913229,26,25,28,28
1913352,27,28,27,25
1914062,27,28,27,25
1915087,18,16,18,20
1915185,24,19,25,25
1916038,21,28,27,26
1916148,25,25,27,26
1916244,4,1,5,1
1917017,16,19,20,25
1918097,20,2,1,23
1920052,19,25,28,28
1920304,49,42,49,51
1920457,21,16,16,26
1921167,0,0,0,0
1921308,19,18,20,22
1921474,17,26,25,26
1922155,25,26,23,26
1922310,2,19,20,11
1922358,23,23,23,25
1922531,23,26,25,26
1923101,8,19,27,26
1923309,21,23,22,9
1924075,26,25,28,28
1925064,26,30,30,32
1926107,19,20,21,26
1926214,40,49,49,51
1927078,25,25,28,28
1927195,31,31,31,31
1928068,25,25,25,25
1928183,25,25,28,28
1929050,30,31,31,31
1929233,19,20,19,20
1930177,24,23,25,25
1931206,25,24,22,26
1933055,25,25,25,25
1933145,19,28,27,25
1933297,27,23,25,17
1934136,31,31,24,26
1934272,19,25,25,26
1935017,49,42,38,44
1935130,31,31,31,31
1935255,23,26,25,26
1935397,24,25,21,22
1936086,23,20,20,24
1936252,27,21,27,25
1936364,26,30,30,32
1937117,24,23,21,21
1938080,20,22,22,28
1939021,27,20,25,22
1939148,24,23,22,22
1940128,24,23,21,22
1941086,25,25,27,25
1941238,27,28,28,19
1942129,23,25,20,25
1943151,20,18,1,23
1944162,27,28,27,24
1945151,27,0,27,25
1946096,24,23,25,25
1946194,23,26,25,26
1946289,25,24,25,25
1947029,10,28,27,25
1947147,3,16,15,14
1948116,24,26,4,26
1948224,31,31,31,31
1948321,13,23,23,25
1948471,26,30,30,32
1949115,25,26,27,26
1950105,24,29,30,29
1951065,25,24,25,25
1952083,26,21,22,21
1954087,20,23,8,23
1955036,24,23,25,25
1955141,27,23,25,22
1956084,26,25,28,28
1956209,35,33,36,36
1958027,24,29,30,29
1958139,22,20,23,24
1959102,24,25,27,25
1960144,24,22,25,25
1961080,24,25,25,25
1962025,22,21,21,22
1963018,23,22,12,15
1964040,26,25,28,28
1965075,30,24,26,26
1967036,30,29,30,29
1969029,30,31,31,31
1977027,27,27,26,25
1983050,30,29,30,29
1246331,0,0,0,0
1246406,2,0,0,0
1246499,0,0,0,0
1246591,0,0,0,0
1246686,0,0,0,0
1246770,0,0,0,23
1246890,0,0,0,0
1246978,17,3,3,18
1247081,0,0,0,0
1247164,2,0,0,1
1247264,0,0,0,0
1247356,0,0,2,5
1247459,0,0,0,0
1247557,0,0,0,5
1247652,0,0,0,0
1247731,10,11,21,22
1247807,9,3,4,1
1247902,0,0,0,1
1248013,18,24,27,26
1248097,0,0,0,0
1248131,0,0,0,1
1248283,0,0,2,3
1248403,0,0,0,0
1248498,0,0,0,0
1248623,9,1,7,20
1248727,23,22,0,0
1248819,23,0,0,0
1248925,1,1,1,1
1249022,3,0,0,0
1249121,0,0,1,1
1249215,0,0,0,0
1249305,0,0,0,0
1249414,27,25,1,3
1249469,24,12,8,24
1249583,0,0,0,0
1249695,1,7,3,28
1249760,0,0,29,28
1249855,1,1,1,2
1249903,2,0,1,0
1249934,1,0,9,26
1250054,0,0,0,0
1250191,1,1,0,0
1250333,0,0,0,1
1250433,0,0,5,15
1250516,1,24,24,23
1250605,0,4,4,23
1250674,0,0,0,0
1250790,3,1,1,0
1250889,23,1,27,26
1250977,20,18,3,23
1251067,6,22,1,1
1251146,2,0,0,0
1251199,30,31,3,28
1251387,0,0,0,0
1251553,22,24,24,23
1251622,2,1,2,2
1251860,28,28,11,33
1252091,1,1,4,26
1252236,23,22,3,6
1252443,25,27,3,4
1252540,2,2,14,3
1252670,23,4,8,26
1252810,26,6,6,27
1252926,20,2,4,6
1253014,23,22,27,26
1253160,28,7,9,27
1253324,0,0,0,0
1253410,12,11,13,16
1253546,0,1,1,7
1253693,57,60,17,57
1253816,20,4,4,6
1253937,1,3,8,9
1254004,4,7,26,26
1254086,0,1,0,0
1254252,21,22,19,9
1254342,0,0,0,3
1254458,22,23,22,20
1254633,1,28,29,28
1254753,1,28,27,26
1254899,12,17,23,22
1255055,57,49,54,18
1255222,23,22,9,8
1255374,7,8,8,11
1255473,24,25,8,26
1255582,10,3,1,6
1255677,20,18,20,23
1255824,20,18,20,23
1255962,3,3,2,13
1256082,28,27,26,9
1256157,26,25,7,24
1256244,26,25,28,28
