CID,minmag_g,minmag_r,minmag_i,minmag_z
1319139,23.084246788639533,22.640163692242847,21.061943763247886,22.491671853596685
1319558,23.829648814348403,24.313970291435314,24.152763621404112,23.473722212749788
1322947,22.00859241212987,22.689263009244687,23.119840447991628,23.283141276921967
1323600,22.901572027531433,22.144182792114343,21.522529833460247,22.137942015025267
1328099,20.973908570953725,22.106962694022123,20.912371880821333,21.576357337184074
1328970,21.035023540410265,20.731756019815037,21.304449809616024,21.86902049204689
1329074,20.93261012141138,23.315122000772757,21.32713929379122,21.743685667598147
1329242,23.16358044004059,24.4580682539274,25.15818798361025,23.576477434131434
1329712,23.014267964369402,22.600941891675124,22.635147426143167,23.423981167783232
1330095,19.470330598358338,21.340006385285335,20.29818033048826,21.63695788392164
1330297,21.691302529674605,21.891164745419847,22.645997834438035,22.404145165865984
1330434,21.893398005455964,21.70803047099476,21.73442008781261,21.59341688681911
1330653,22.166392256127256,22.487156010227842,21.680224016047376,22.858102273454833
1330783,23.86456536955569,23.330387395430428,22.019627187453665,29.067030125218203
1331036,23.526662185539642,22.637326099982992,20.39261925860001,22.739469318419577
1331219,23.703715150305282,23.02627737641091,22.51017747086658,22.169671099586648
1331453,23.70942201210583,23.016432107336204,22.80118513740085,22.161691229733307
1331670,23.41665715650894,23.258453851919437,22.78136468005841,21.843812947447645
1331823,23.093903818022937,22.345991875979063,22.09150016803284,22.191432662488946
1331995,24.243956202123442,23.949615348813506,24.213857193163307,23.93730621306497
1332179,24.466736984593016,22.398098689428252,23.00840808193436,22.53184011469441
1332349,22.636193136336402,22.144495774591217,21.68098971546421,23.41516799662557
1332537,22.81321577810555,23.00580996266264,22.945217695437393,22.501564586907982
1332677,22.598846840350383,22.284367440457096,22.085331829117642,23.442031890257354
1332848,23.40978371224232,21.731259905216966,21.846545406785634,22.349861587937887
1333056,22.046463009364288,21.796564244112382,21.798781715595425,23.11149447979294
1333207,20.141004054949683,22.867870218804963,21.36136507805343,22.10394298353779
1333311,22.877188849341465,22.762065417607083,21.816802170933556,22.740783170658744
1333454,23.02529058371998,23.199270900862526,24.765045740214717,23.94151663716229
1333590,22.488981589559174,22.779326556515073,22.475098671323508,22.968384959417204
1333710,22.537456033126162,21.955829621784304,21.355219599741606,21.767588636542676
1333891,23.367741069287796,23.13244205637093,22.87783447126305,21.074810736695987
1334267,22.1040183740322,21.336022437676156,21.123359200553885,21.2639525306854
1334484,22.584223193565155,23.491462386467678,23.18845027200085,23.3076946861563
1334644,21.85346664799314,21.52350113299252,21.583522403277076,21.966803425018014
1334765,23.182530323903762,23.456083892331158,22.743728176700948,23.461598054537873
1334952,24.408342003241476,24.327502603643318,24.35850626809289,24.06762798493053
1335190,23.058519416048654,22.692939919570705,22.89155983648488,22.059048269391823
1335333,23.464154558537587,22.841142684460795,23.490894299342315,21.367660324497052
1335506,23.231031982699616,23.562376954541723,21.704267626952014,21.546715817235146
1335671,22.55094698438561,22.35308111157395,21.94535641145216,21.559607355541864
1335779,23.476494261324266,23.585616508585048,23.222233166250316,23.88117468922591
1335955,22.911201610048963,22.309673763642486,23.472392012141412,22.842913129282763
1336238,22.807853964199452,22.41573712133037,22.723705786206835,21.51387079793446
1336426,23.015122634465072,23.063233249957477,22.580019152336867,22.525085797898846
1336662,20.40483020659979,20.306744445290345,20.567546374137592,20.889272887179267
1336859,23.23167081391311,23.676327865139186,21.622636421656303,21.321074020665755
1337079,23.580611343260248,23.296422000849503,22.7102478548074,22.318364456667414
1337217,23.75975251966857,23.28528753154675,21.142376598401167,23.775666140543976
1337304,21.98902167020175,22.43878583075208,21.887267559746796,22.512613235636262
1337447,21.472424633007265,23.52375922046359,23.57399294428273,21.774969151801145
1337668,23.134738428902722,23.090531847390043,23.118131579322984,23.07057211563533
1337838,21.77229971759118,21.48548194359636,21.54495739356283,21.924452650281548
1338017,22.047464479119483,22.478499570595204,21.667490788110754,23.36453457159849
1338205,24.005584359683876,23.43281519010682,22.510035005215503,23.116521178003612
1338389,22.668460499022604,22.808575038665264,23.16787014999677,22.46727465468736
1338521,22.758326277529207,21.00081075985253,22.343263066644017,22.83251046722338
1338736,24.551192332411787,24.190168978105014,24.459519244090185,23.9000507369409
1338902,23.907209767379804,23.601610173967615,22.694964941952577,21.899438364694305
1339075,23.38340263448856,23.634044397488978,22.956764339875253,22.604199621821955
1339243,24.054732343725643,24.01838949565393,23.476067331378335,23.24125568383297
1339392,20.246831098812955,20.213785102838017,20.508529479470376,20.95744669744026
1339519,23.171007943691166,24.190632560712473,22.436735336838076,22.32888595411412
1339695,23.578498444416702,23.189986560975242,23.09444806081892,21.24420537558565
1339891,23.65045992984486,23.294479313213834,23.172035730915,23.34918839027635
1340181,23.705592134339504,22.89155983648488,23.4870876786347,22.59541541596505
1340425,24.40494750331013,22.0002693911842,22.137708682267874,22.268900221672148
1340619,23.188982606042398,23.865825212336933,23.25886875096795,22.736886886828103
1340806,24.308328595386804,24.61927913904236,24.466936318066498,24.244605760147458
1340952,23.40071117709479,23.01711365788669,22.917068449039213,23.0925162955277
1341108,24.349344388212558,24.550617982756254,24.396631956904503,22.717002375957613
1341306,24.60953606789756,24.991779602934812,24.30031954549336,23.75940613708316
1341502,23.946689556340345,22.998190125059622,22.876605045846752,22.917100334160423
1341744,24.325050808386692,24.889434807218294,24.67183575804992,22.730182380174366
1341965,23.79596351933266,23.3254066250968,22.54454813600899,22.08904349759208
1342234,23.2223176346899,23.4254315473957,22.247007535336635,22.914027726590323
1342546,23.14487697271292,22.840355095290068,23.570291385108966,23.534094441730335
1342767,23.013065588922466,22.524408229795235,21.80614886220642,23.220039290252835
1342932,23.75085101311,24.077795859559167,24.68442788848394,24.329491453451197
1343095,22.784972389054133,22.427454176133796,22.551903239204485,22.639484462596428
1343180,24.987799981898412,23.756397262307573,25.19586183106693,23.144641028589263
1343254,23.00972683921339,23.390628286351188,23.285511343920977,21.137320088415223
1343538,22.9722527558924,23.652654984148814,22.115691439245797,22.97964143559627
1343800,22.852995540116957,22.256422865139395,22.6534505462433,23.382790420943557
1344170,22.71131573379003,22.75388641954119,22.87852663532707,21.711281180622947
1344433,22.83971652737462,24.211858937366973,22.546574893999484,22.259028633281584
1344662,22.913137817908467,22.492102915122842,22.732063001591605,22.36643948982664
1344979,23.704966112384813,23.735463792216052,23.389691648099703,23.392182916454175
1345308,23.411089589317157,23.383500620699067,22.407729442699452,23.303430945567747
1345508,21.791238108640425,23.372580767970668,23.283319969516967,21.675031531802993
1345617,23.16518208692396,22.802159907563414,22.79287785748744,21.634753541572522
1345967,23.84232154796938,20.935587415125,23.009049908421538,23.337807700421973
1346387,22.71730738597775,22.46811778127196,22.23248413404614,22.39434898327637
1346646,23.29569873420427,23.197721427864963,22.805967016959617,23.276217298779798
1346882,23.723670985377307,23.114951420187495,22.629787087608577,21.497490050251294
1347035,22.907418525666987,23.889653703933767,24.482867874983256,24.121572306254837
1347188,24.12510725320134,23.565993619238746,21.943338858205784,21.193563418272056
1347482,23.408203693232323,23.598529899516127,23.356690957219634,21.242430961882285
1347707,23.777742286830577,23.52295112182277,24.639265182003673,24.91032546576112
1348048,23.03770824291091,20.85432741641992,19.32738572585594,22.965630659231046
1348386,22.82399023680243,23.419768259339666,22.45585181429059,23.203392919010717
1348559,23.06958094443015,23.026189233447795,23.614110291926345,22.73837340091371
1349032,23.44900913662179,24.53749110877049,23.37612742032218,22.83610012059161
1349251,22.112495409421868,23.334945930261064,22.780858306040354,22.285703512086492
1349409,23.581140211067247,23.179176429057982,23.794639035906474,22.884776049105042
1349551,21.325334551817143,22.832112348461447,22.851073563703558,23.08715167054013
1349742,21.912884575196593,21.36414574661238,21.202334182837685,20.665562825517423
1349877,23.116827737013118,23.374376938355326,22.548276213014564,21.87358407739969
1351053,23.771000524885327,23.469338721378,22.818531403996,23.68706393041182
1357040,22.978240627011125,22.984448282042088,22.25972456228851,21.793104947436007
1366243,23.308540301842715,22.899326904905948,22.918631922207283,22.939555199784536
1366406,20.604253487516385,20.2879549691161,20.57246519556832,20.596665383710743
1366580,22.42259039405431,23.033494065110585,23.35630862207887,22.762189816889755
1366758,24.439250184800432,23.275684803235983,24.44074109119366,23.822504575847816
1367181,24.160052144149116,23.860756566783607,23.201091773107017,23.207968211950718
1367358,23.27377883594495,23.495067190638665,23.530273797034113,22.53891801655284
1367551,23.5890746937117,23.683667211023142,23.424617060671796,22.672818365518346
1367699,23.1455654360836,21.246667053386084,22.502075739113586,22.232144735417318
1368224,23.208823015685503,22.761112163000032,22.676963740656515,21.911999807576812
1368385,22.82065912760543,21.52257396459346,22.592550362599823,22.199552653822213
1368604,23.476948058409583,22.768400219406796,22.867870218804963,22.66069036193367
1370153,23.518087389025993,23.275973205903405,23.37775887999017,23.55457715396922
1370308,24.25112280375245,23.664934734859663,23.451536135275788,23.44705929556241
1370430,24.421326023923296,24.46474566006692,24.513159278178264,23.240095869771288
1370670,23.30790031585026,23.511259445436064,23.272650131409964,22.19963498452972
1370819,22.416943383324377,23.55045529582516,22.048610148240897,21.317122292173153
1370977,23.15675991538793,22.6377327773778,22.95026863195717,22.026976276044234
1371123,24.335774360787337,23.981352773856518,24.172191280383373,23.928650673405027
1372054,22.922983191442075,22.965497294836553,22.640423146607773,21.660653382487375
1372193,23.56466128525576,25.008458173270952,24.33025285985661,24.044146772940096
1373157,23.91445626423713,23.640667780281852,22.94214616518945,22.911487063013997
1375050,23.442652576971277,22.41433150740494,22.152034548959676,21.48160773128513
1376097,22.52773347502815,22.947986241121406,22.81302744948851,23.39688500893526
1376197,19.916742246568568,21.384628310759542,21.147956718373184,19.5812635959107
1377117,23.207822337084934,23.09199174907307,22.353934938857485,22.98691071280487
1380073,22.90528744831546,23.08354036481178,19.964644096137487,22.10190941646774
1380185,23.231287470081316,22.354124769473366,22.40255594416827,23.02028236387844
1381062,22.85452955465172,23.314156329610885,23.352587893338914,20.722423229481393
1382042,23.705954733151295,22.324074024082492,22.979793439171864,22.828021667004613
1383088,-99.9999,-99.9999,20.2041245744124,22.75237852850387
1385056,24.144436926598026,23.700430015560702,24.67320090859262,23.903090523955765
1385199,21.798838633432705,21.552144283381697,21.502330727627317,21.623168870709677
1387037,22.972034721418126,23.730663829819342,22.435302291766583,22.130577384349632
1387141,21.33353523851278,20.903427481490077,21.7815595461185,21.171206911367236
1388048,23.437748494488773,23.139052372556222,23.250037334340377,23.597694051856323
1389074,23.32954790863235,22.455226510258278,22.612296662914627,22.487585282232942
1389235,22.691928822957948,25.332348253068304,23.8241575620155,19.688169005699926
1389397,21.961831641420694,22.60937476695095,21.554232412857967,21.975475485536553
1390048,23.47545391354285,22.18645950504311,23.566080567401954,22.930946885378834
1390203,24.79600171816766,22.80157207374502,23.898160102041672,24.031925984498677
1390296,19.53225624854131,19.460047358020343,22.09001061339564,22.38786695683067
1390414,22.109990826524005,23.67799738915882,22.171916013525788,23.69846369530441
1391080,22.3893367502117,22.898809458317,21.498914079976192,21.993915443776917
1392022,24.954809840885513,24.78099006578048,23.022370706867186,22.38503098584758
1392169,24.275693254465505,24.088106733571973,22.62163191388134,22.84579067520226
1392284,22.209975801438155,20.59713573739423,20.127916593118524,20.70295719285132
1392425,23.75556869318999,22.749054864584032,20.339508702560387,19.937760099731285
1395020,23.7589213870395,22.384347549519696,22.03098671145463,21.998694520494716
1396025,22.08525772501873,22.507167752078576,22.37579227727938,21.158256765979537
1396192,23.377174194695137,21.45491001925013,22.017745434726088,22.038768278678944
1398045,21.9171923036973,23.50130214203143,21.688008205945675,23.705526220291112
1402100,21.146582408100528,21.54185329572956,20.992491109822474,22.196100389531246
1406023,23.087804475712844,22.252093767678513,22.26356016587688,22.259463536633987
1407027,23.126432252195627,23.691707096639504,22.233672865444046,22.737170518741394
1408064,23.541181278249926,23.654351349144584,23.78679692016101,22.3073073328856
1410046,22.967783424984454,23.196421577248408,23.083335959456726,21.53790727949079
1411108,23.120167167271195,22.096954450772458,22.692084315009353,23.038563742771785
1413023,20.826614805890152,20.001825570733146,18.584142004454304,18.874646771643825
1416020,23.23707329449775,22.671266332153735,22.07779914396589,22.384933325743646
1418042,22.43315626440313,23.445917016440998,21.829901375164397,21.96203007625717
1419072,21.133705032614372,19.917345768654567,20.311550926770344,20.234768745032543
1420062,22.05724141890866,23.381102500585385,22.41835238490019,22.021861644384337
1420184,23.412397038936675,24.9134288584367,23.955449206374645,24.973932068207375
1421168,22.95986098075988,23.72766618487492,23.494090272218063,22.633500937462166
1422117,23.03475482511287,23.026012968985704,22.279305310010162,22.58283956713284
1423091,-99.9999,-99.9999,23.315168006544152,22.486512420283233
1430063,22.375695444618913,22.53966100840642,22.411926109124472,22.92632243894472
1430176,22.52191265311313,22.323151092877005,22.756234670799827,22.70965504223206
1431045,21.909034778476112,22.22234804482545,22.013991685224987,23.159586629262762
1431194,23.038011155358095,23.12426912256783,23.046545159395652,22.107492007918687
1432058,22.87640539564198,23.454278191585264,23.519391510156055,22.953610551755492
1432143,22.75292661024534,22.827170155212094,23.659645942737413,23.100924804224917
1432273,24.1479481583602,24.176047710645253,24.598378563909595,24.13289557589437
1433128,22.582359228041494,23.10111366075779,23.097643948343197,23.01489581967927
1433301,23.132344859629022,25.420901365015983,25.07052356923443,22.668206934901608
1434121,23.474601038752393,23.056741126583592,22.766303009765508,21.890792981607017
1434262,23.213086219102863,23.4669816197406,23.016379698087295,23.248283964421656
1435138,23.132403176630017,23.411516851570635,23.271301651490514,23.060464349709708
1438024,22.726832208409625,22.823770770533837,24.470730623983282,24.19259209464645
1440074,22.75538267105107,22.853641968282467,21.594406597589753,22.44547680744415
1442027,21.09162364971998,21.85892729424188,22.07273297767313,21.282154061307033
1443055,22.98832275955699,22.66725659650648,23.149468413571665,22.428978587211326
1444063,23.64826930437314,23.485337337767533,23.05670486527156,22.325644809895888
1446084,24.15246513722223,24.198595799511907,23.292585154159,22.721959446955594
1447121,22.76994446438927,23.57122287283473,22.966431189794164,21.73490295915913
1448065,23.88078732748761,23.663824169491654,22.40523910671899,22.468961563093917
1449052,23.354446663880722,20.738787197976855,23.571164631433323,21.544236812016713
1450049,23.59079309989577,23.191586610841064,23.35690607991768,21.99848927088862
1451054,23.55627050040694,22.641016418079076,23.253443925744754,23.6828277575103
1452097,23.087356795589088,23.347220123075118,22.12456775901717,22.588950183804414
1455030,22.646954599962857,22.427454176133796,22.867123908880394,21.486506021837506
1456045,23.143638837691746,23.400213509630362,23.27992982906491,22.980604484509364
1457058,23.566109551670426,23.78541261829195,23.189289840602516,22.402258223896375
1459022,23.017096176886124,23.281980491362834,23.018425535725378,21.221762513259325
1466045,23.41926178164948,19.597104269484547,19.55183883915244,20.724346851199144
1467068,23.52047484367271,21.27820027702709,20.447231972943086,21.4563622873346
1469051,23.850501379742134,22.721879529184026,22.55185768415781,22.064414237647444
1472022,23.35747994891411,22.046391511145256,23.33192814241573,22.854108236755565
1479039,23.58087574496196,23.309890079950556,21.143870131560057,21.41130486457169
1480046,23.51783784230095,22.63251914812907,21.968532304690264,22.973948209234145
1484042,21.65865054811615,22.014477550883296,21.634900358575486,21.125438862661895
1485056,22.832525215166584,22.51011171516626,21.502547333354673,22.027397730227474
1488040,20.83241883896883,22.082815122852953,22.745972825432546,21.46855466142182
1491033,22.736738347295983,22.59605575843727,21.23974075522183,21.350313076752578
1499050,19.812958898387063,19.06680026680626,18.776826885604947,18.687841817749238
1501028,22.28864866984629,22.547708810411265,22.3764703478223,22.392085699481363
1501158,22.12088599372093,22.8282566843801,21.977755036266586,21.386378714334874
1503084,21.79918020313081,23.110579565623624,22.094261243068118,22.507397291151126
1504131,21.518257616850835,20.861625585861418,20.173238559320325,20.253570960026845
1509040,23.223923784891547,23.06093747703344,22.7119226515176,22.615069505860067
1512120,22.99028224979071,22.744203926684044,21.94639919797065,21.386378714334874
1514060,21.897566620399992,22.394546013710585,22.25503567503804,22.692628712621158
1517030,23.28021936169079,21.81247065555497,22.166152729074454,21.8902355744562
1522029,23.21291871891667,22.164876143148717,22.88711531428263,22.62161976952067
1527024,21.850119850194364,21.294674811519926,20.958863730996256,20.557430321711987
1530036,21.43706144818591,21.45731769371703,21.353745313284016,21.579980486947065
1530198,24.335656589206273,24.303744763765295,24.791064300815023,24.81607067923769
1532048,23.27289347825843,22.616446500797412,22.86688032690461,22.69920895218552
1533125,23.41365568854641,23.32682405065451,23.78690347806129,22.371539788933276
1536042,22.76242483220795,23.50743579708886,22.83688462814583,21.597381154511048
1537041,22.542096179150825,23.924772029915125,22.620733597892393,22.971179777977298
1540024,20.251844415057732,20.08649005095446,19.462096229262812,19.76618314075081
1547043,23.51686792768505,22.816669426608215,21.679356875671907,22.033315331250638
1549043,23.458811215278587,23.65756284356603,21.79089902799908,22.8068452638066
1550102,22.541069584850035,23.446799581123962,21.433152695908415,22.344015156867012
1552090,23.92074645634145,21.603354828451124,22.80422702015298,21.067472685816533
1555046,22.747485477077994,22.135222914669065,22.251230015680086,22.39464454233761
1559104,23.777214076552703,23.56663140085766,23.343129024013596,23.169639072425692
1560045,23.287774438851034,23.92929846323206,23.89985364212584,21.3302771018472
1561035,21.71754784569155,23.0648029981187,22.663867501393227,22.43632570234736
1562143,22.033809923614854,23.198051796604105,22.68884948898174,22.282677439879087
1564038,23.274487642273083,23.349971946776673,22.451689907115775,21.573393500107738
1566046,24.412062981358854,22.8780343844501,23.57615559147167,23.92416724154992
1568044,23.52643860476102,23.082370200196205,23.88793700122563,23.132811483365487
1570047,23.445865123206204,23.46888809293415,22.905445162531585,22.329813775230882
1574094,22.15677300369383,23.138700368740356,23.38573219935982,21.83707069202267
1576053,23.164421010047548,23.35733645322624,23.083335959456726,22.86008212412522
1578032,23.692586011270034,23.602868720753857,22.509520093001704,22.311497611215255
1579054,23.563880023911413,23.002545159631445,22.868007351920618,22.692356479694542
1581059,22.837595615044748,22.106433638048877,21.508324965778723,21.48543929462435
1587044,23.511479921871945,23.348951060511315,23.514488382552933,23.282270571427485
1589073,23.132189362938195,22.29672176210005,22.914186715638017,20.851612121758343
1590099,23.122225836785827,22.21606070799858,22.26600807847943,22.404145165865984
1592067,22.501336277511097,22.764486852144792,22.974721274283738,21.602309434851843
1594056,23.456424433275185,22.863749080307244,23.33090073485897,21.457483937203
1595129,22.800970232335374,23.405975514154953,23.97309908188853,24.1088358288115
1597029,20.283124759106975,19.52641459149743,19.316223636148855,19.890808535993205
1602020,22.867687401589592,23.371683795850476,22.954402265366188,22.684259667166653
1607030,23.03056977200508,23.958731575373875,23.509359692244274,22.99607914943813
1613022,21.94718194564391,21.980173906217573,23.079478065982467,22.31909949009128
1615061,23.705064933962657,23.59650109889493,22.446613217296445,22.07640175255265
1618048,24.28391496649477,23.89560510372959,24.9676961361386,23.994733607931998
1621033,22.53800685727677,22.635983913709453,22.26129203542615,21.96368511179724
1623033,23.767505700337733,23.000322425740066,23.156481623426195,22.82640729819511
1627062,23.496316755824978,23.503297252732093,22.71886028665453,23.48646800461737
1632047,22.76570653142464,22.946134301516985,21.74325295252053,23.113021052092314
1635103,23.585646019102555,24.616377528497544,24.413011029448395,25.14075682192047
1637051,23.69206508708839,24.064733727989967,24.4163674448982,24.001594591220837
1639038,23.449607790135452,23.62219876910571,23.134154144781085,21.493916634451722
1640074,22.18922861846087,23.836245450145825,21.384239715120188,21.754232156678732
1641124,23.583434953121067,23.310783228251495,22.695185845860138,22.97866236713838
1641336,22.321676032849144,23.504802843676455,22.782561223317323,23.209991640913003
1642125,23.552084994051352,22.438478009683607,22.628943132310745,23.26333347506811
1643139,23.538550080833335,23.056070488271473,24.03750451684401,23.994174559670835
1643307,21.689705593351434,23.513687152159985,23.73892479561198,21.48902766117364
1644153,23.28725866565018,23.81745105408475,23.92006359072835,22.78388599669067
1644282,23.664458639169176,23.86174557085731,21.077472824131632,22.314330643616607
1645144,23.702137045078675,24.053006284884905,23.361745637631767,23.608670871802772
1645307,22.386790371512163,22.94837998045655,22.17964829217502,23.0251144650775
1647039,22.79966738595751,22.880975821752088,22.0618729740961,22.668308353443997
1650036,23.670121813365046,22.78090049485611,23.439449508189522,22.780394337231606
1652101,23.176379287603933,23.60014371085252,23.382716978510764,23.09146745591765
1652233,22.050187419814158,22.78603160952586,21.64502957737953,22.15014494232505
1653126,23.222697824011455,23.360857568707676,22.182805327911833,22.143088063403187
1654074,23.415319343354167,23.688620262811988,23.006727254692684,23.44919130057685
1655064,21.646759992224837,23.488166215693873,20.8650161471779,22.334278386835727
1655217,23.447293091685932,23.52867648709765,22.698335361542455,22.966431189794164
1656165,23.456083892331158,22.99873999542909,22.950153576611513,23.34610714242992
1658045,23.57084435955875,23.283632752342484,23.030906107803943,21.30163767375965
1659136,21.430635751625697,21.671735503616826,20.13727681610265,19.509006788906643
1661108,23.590378063115196,23.693791606567473,24.66296407419885,24.29844027121772
1663053,23.211621467896197,22.99837911159003,22.544073131359802,22.80085563369107
1665024,22.937019115501123,22.87442623841307,21.70787342518487,21.996438906050223
1672114,21.241612978766177,21.327692366089234,20.158589987161832,21.498180255657196
1674020,23.277194219420117,23.27026379990852,22.04553389956452,21.85083615317582
1675120,22.732843071488727,23.751710375999174,22.895412983763798,23.19257243021889
1681035,23.579319638776035,22.675763142898134,22.90509822149179,22.602098280985047
1685023,23.51440546922539,23.07537557378237,22.961836178833643,20.82680079924474
1696021,24.607038294495972,24.164670169180425,24.35652362665674,24.896123545705883
1699105,22.15685215340808,22.36069433379106,22.480097416659543,22.070026043244702
1701037,23.030463582342442,23.419920248729536,23.171652716068884,21.44233609167476
1702036,23.65974072409128,23.441721679911026,21.729816782079926,21.2796459744102
1703071,23.859274747793272,25.023697792927624,24.5308457433676,23.867163008607875
1705068,22.03692395958109,22.23716165596857,22.229856565540366,22.648111299143135
1706098,24.23420554723892,23.542003065078443,23.27183200114212,22.96636445636525
1709045,22.79293473581656,23.26486972884829,22.63316948429991,21.793331449200625
1712028,23.40402648083666,22.501510223173046,22.228756571629354,23.53218243880384
1717028,22.541723785514712,22.469172611049633,21.78627550788427,23.402754002000822
1721068,22.380255941213974,22.008040155655728,21.903066245698263,21.492370368529663
1726036,22.986723711821853,21.898190176702883,22.31359883049276,22.173763528691325
1731050,23.50403610012689,23.83498231806283,23.112162091081732,23.74903141019704
1733067,23.380222887084866,22.988646257648416,23.437774247550475,22.22394663381511
1738026,22.9966965712374,22.638090286336116,22.16073757468319,21.97213187546377
1742033,23.312801240618423,21.37122470516421,23.131975591344347,21.777142910169168
1753039,21.077238532607566,19.091863447513283,20.18958618157155,20.55518298271224
1760018,24.57493275462221,25.00597711399596,23.582816660687783,23.677483415976166
1770260,23.58302271904602,23.271367931031357,23.487114629007774,23.276172914174904
1770366,23.329711091349235,23.415874461925945,23.21913350067118,22.229010317481347
1770567,23.172116382839324,21.967335094835704,21.701766289736803,21.485780533318056
1770759,24.07658922804691,23.040705446207657,22.002807681891117,22.564711392938783
1773037,21.20164435722489,21.236751896512654,21.44110714171927,21.42582112845534
1773175,22.90893650732601,23.52066940262041,23.657846667313752,23.311539543410937
1773272,23.35635640660916,22.961188449081206,23.16508191474413,23.592989505214305
1774092,23.922636617078993,23.969731019302372,24.33400912702852,24.60628252653788
1775088,22.298974982110906,23.387894580656656,23.203579712336726,21.368885458043323
1776288,22.944334557546668,22.29393424784807,23.314547093050322,22.82910904906757
1777085,22.95597090260613,21.943989272293862,21.347304661957857,21.67234324849962
1777333,23.959189402158966,22.80817117796671,22.749696920021805,22.622020605163236
1779059,24.452873805855806,24.183136551086694,24.093982325355327,22.241602650333594
1780122,22.814868675976196,22.344391397433803,22.20798271009414,22.536591016522642
1780195,22.336144073702155,22.983481819154775,23.037601352809443,22.133439777939987
1780256,23.259087182587557,22.607203473759157,22.553966607717236,22.554537290932004
1780419,24.37419400730998,20.902828812428496,23.424718838104297,23.560558711426165
1783026,23.523034690347803,21.980375722173683,22.86291459300365,23.271809898066994
1783092,22.257203939138375,22.406632991079775,22.234182720445084,21.76344870853145
1784117,23.75102283128142,22.56190313541617,23.210806248582646,21.959519244090185
1785090,23.776580563238166,24.007193083506056,24.204580699677585,24.621651999259093
1790060,22.097778709637566,21.679713849604028,22.39958240879288,22.51701584171849
1790213,24.08862251161507,22.746149873916245,22.407629719511803,22.905334760174835
1791096,23.01042156590499,23.241621067045156,21.981654761779108,21.726403688395187
1792070,23.208823015685503,23.493493698949358,23.641972453149986,22.452936804990124
1796017,20.7420295820832,19.6711137255969,18.94077965652891,18.939920477574987
1803021,23.312916013100775,21.969397777996164,21.81402801112405,21.6093615512055
1810058,23.532041983155626,22.949118626790746,20.18133027831564,22.470439761014227
1810234,21.792595491164164,21.71754784569155,22.799309734704575,22.923800999384365
1811062,24.042437447659303,23.336892051761154,22.91794563124614,22.83974621988145
1812045,22.648571834170603,23.195370455829877,22.68682293398598,22.318364456667414
1812140,22.712213036489665,24.16366457847711,24.15735068419869,23.5077378977966
1814082,23.357216887971813,22.662820035470645,22.781843139134534,22.80753684308378
1816029,22.257464422054916,23.0091887316163,22.501205836550447,22.156219117194677
1817268,24.499173587188064,24.976904072578833,23.951639165815394,22.926563647548857
1826028,23.701348851791966,23.205906943858785,22.92192576533234,23.66871917677403
1830039,23.348002259887494,23.228437934563182,22.493936838305245,23.209261102755647
1833114,22.347311690925522,21.44451064200402,21.08108143525428,20.899989633672348
1833474,23.724106721144885,24.06125247995154,23.68521867857982,24.238396754263327
1835042,22.98854408994299,23.16334039666107,22.5282905313674,22.56369774112187
1837083,23.286720728626086,22.43653050027398,21.980779466661048,20.695246861361568
1839084,20.27590549898333,22.95285236756093,22.22655992148906,22.740308916903533
1843022,24.130992016685035,24.884640398126933,24.123023631433856,24.520045797999174
1847161,22.638238255518488,22.802719362069407,22.593319159408612,21.98997151134629
1847268,23.13772317872879,22.571033473213422,22.60376947111947,21.88283069525221
1848078,22.03303280816688,23.559521080845414,23.075504695238052,21.373299728094757
1848269,23.537279206331327,23.349710698440553,22.500293188357496,22.957409434874926
1848346,22.74185439123478,23.71938997578914,24.51607549919346,24.920065777270707
1849085,23.67111112379158,23.638063128420107,22.864599399598113,23.139678439039955
1849247,23.676039169492523,23.523814973580823,21.153848446108174,22.065068667955096
1850059,23.289076173335477,23.526801946910084,23.062941454019345,23.053373994798534
1850136,23.06319677117626,22.988305736011363,23.286429457316686,21.80031954549336
1850272,23.262084129235326,22.99746884255864,22.588973752692972,22.320755136945962
1850468,23.89819945670774,22.43111636487445,23.232565809559553,22.116911453369262
1851089,23.03950914093152,23.9668344336677,22.486512420283233,21.591957532106477
1851145,23.52806060948974,22.862505170194094,22.188331955753476,22.387573236768077
1851197,22.307852974678518,24.16860089633149,22.541058308984226,21.97842640421078
1852100,23.27092614383257,22.81375196919079,23.662556341346125,21.79747342819629
1853123,23.62268722066115,22.264259006486576,22.886495150502327,23.582316395999474
1854189,23.547402628069584,21.86562547965047,21.32990747693563,21.428043721257612
1858022,24.33789643667713,22.11523428715283,22.36021694020963,21.676759602150085
1861046,22.185808974044168,22.859205103620507,22.21815244409957,21.42199278860871
1861171,23.336000623416005,23.20482582311825,21.5597900240941,22.94382789535147
1861267,23.456110083996634,23.161981152380896,24.57471257625837,22.782547138669493
1861414,23.359299204395462,22.557486793028392,22.40295303156586,22.306307701239145
1862027,23.17498341455784,23.83446263167503,22.405040126382183,22.117521974903454
1862158,23.703583553892205,23.07461959918475,22.831699638695092,22.865283174792175
1862243,21.795939621399498,21.931375948825398,23.13571293504885,22.505125898513914
1862352,22.64277341331231,23.179014079014912,23.084395568030974,22.39691317207142
1863071,22.932401126427692,23.16933734772742,22.38708387983693,21.9489451939054
1864078,24.215331949077118,22.883430545506176,22.833676172381885,22.148808457924666
1867033,23.173246139295387,22.43111636487445,22.431218268877974,22.02067401659286
