CID,TRANSIENT_NAME,RA,DEC
1252524,DES13C1btla,53.930649,-26.138895
1252525,DES13C1btld,53.932968,-26.278843
1252526,NULL,53.931644,-26.136810
1252528,DES13C1btkx,53.933106,-26.275347
1252530,DES13C1btkv,54.286388,-26.768242
1252533,DES13C1sg,53.737827,-26.794897
1252536,DES13C1bugi,54.419899,-26.664898
1252540,DES13C1btkw,55.140522,-27.261469
1252546,DES13C1bguk,55.043995,-27.363026
1252547,DES13C1btky,54.892414,-26.632319
1252548,DES13C1aej,55.286621,-27.405590
1252551,DES13C3jrd,53.812737,-28.057056
1252554,DES13C1bgza,55.030834,-26.607166
1252558,DES13C1btkz,55.161678,-27.260897
1252560,DES13C1ghk,55.222244,-27.124664
1252565,DES13C3bfdj,51.830444,-27.506729
1252567,DES13X3befu,36.708347,-4.693005
1252575,DES13X3ayrm,36.439827,-5.305906
1252577,DES13X3mfd,37.101177,-4.860313
1252579,DES13X3jqa,37.038849,-5.012441
1252587,DES13X3btlc,36.128552,-5.431027
1252588,DES13X3btlb,36.190758,-5.504446
1252593,DES13C3bfib,53.514500,-28.745977
1252595,DES13C3fow,53.059490,-27.715036
1252598,DES13C3jmt,53.335926,-27.682705
1252604,DES13C3bfev,52.669190,-27.859007
1252608,DES13C3hzn,53.133232,-28.582447
1252612,DES13C3hzh,53.535404,-28.326601
1252620,DES13X3han,37.267574,-4.127431
1252627,DES13X3bdox,36.679672,-3.656632
1252630,DES13C3bfhp,53.069317,-28.657061
1252639,DES13C3gmk,51.727715,-27.924181
1252650,DES13C3bfhb,52.179955,-27.188181
1252661,DES13C3fnz,52.462635,-27.414242
1252662,DES13C3jcf,52.594402,-27.385563
1252665,DES13C3iqd,52.551495,-28.045853
1252669,DES13C3hvl,52.115517,-28.869608
1252670,DES13C3guz,52.249329,-28.898129
1252671,DES13C3hcw,52.323990,-28.787512
1252672,DES13C3askq,52.636414,-28.794138
1252673,DES13C3bfhl,52.610138,-28.794348
1252692,DES13S1zdl,43.293762,0.197720
1252704,DES13S1btlj,43.607559,-0.152658
1252705,DES13S1hhy,43.717209,-0.478771
1252708,DES13S1afw,42.678795,-0.694089
1252712,DES13S1hvz,42.555817,-0.861270
1252713,DES13S1avbm,42.590389,-0.903630
1252732,DES13S2beg,41.800930,-0.649517
1252733,DES13S2hxl,41.425194,-0.444752
1252736,DES13S2awnp,41.174583,-1.685512
1252738,DES13S2awno,41.137100,-1.692920
1252741,DES13S2btle,41.093624,-0.975945
1252743,DES13S2btlg,41.821991,-0.868204
1252751,DES13S2glj,41.392765,-1.509742
1252752,DES13S2bjai,40.675427,-1.684859
1252754,DES13S2coh,40.869762,-1.784352
1252756,DES13S2acyt,40.936081,-0.286227
1252761,DES13S2qhs,40.896229,-0.931786
1252764,DES13S2cmn,40.655937,-1.350783
1252765,DES13S2bjhb,41.360405,-0.284254
1252768,DES13S2bjfg,41.557831,-0.674427
1252769,DES13S2bjel,40.793160,-1.125977
1252777,DES13S2biyt,40.839130,-0.078536
1252790,DES13S2ky,41.274300,-1.246615
1252791,DES13S2bjey,41.429153,-0.741693
1252794,DES13S2kn,41.980152,-0.515260
1252801,DES13S2bjim,41.226738,-0.998839
1252810,DES13S2awoy,41.878887,-1.601640
1252811,DES13S2btlf,40.751110,-1.599059
1252814,DES13S2bjce,41.046845,-0.504342
1252820,DES13X1bjte,34.873859,-4.553936
1252822,DES13X1gsf,35.047436,-4.510122
1252824,DES13X1btlh,34.154343,-4.119593
1252829,DES13X1gkc,34.339848,-5.662609
1252831,DES13X1bamv,34.434219,-5.720277
1252835,DES13X1bjtv,34.458572,-5.626213
1252836,DES13X1cmy,34.492226,-4.422815
1252839,DES13X1btli,34.260094,-5.482247
1252843,DES13X1ewx,34.726524,-5.026789
1252846,DES13X1gko,34.279274,-4.665821
1252855,DES13X1cpw,34.930553,-3.985124
1252859,DES13X1gja,35.018959,-4.798022
1252876,DES13X3atle,36.435577,-5.290902
1252877,DES13X3bhxu,36.430649,-5.290449
1252879,DES13X3fdp,36.392681,-5.287504
1252893,DES13X3gmh,35.878861,-3.854894
1252894,DES13X3bhyv,36.704029,-4.871530
1252900,DES13X3gms,35.801125,-4.493986
1252907,DES13X3gmc,35.925186,-4.676857
1252910,DES13X3bhvb,35.782791,-4.994358
1252911,DES13X3bdkc,36.632549,-4.679682
1252913,DES13X3gll,36.709610,-4.718958
1252915,DES13X3feh,35.971893,-4.895422
1252917,DES13X3jlb,37.300167,-4.718976
1252918,DES13X3hag,37.299671,-5.070037
1252920,DES13X3jbv,37.045097,-5.128835
1252923,DES13X3bhwf,36.745701,-4.521767
1252926,DES13X3gld,36.346783,-4.232304
1252933,DES13X3gnd,35.923214,-5.164820
1252936,DES13X3gmd,36.504261,-4.219397
1252937,DES13X3bhzj,36.611603,-4.220944
1252939,DES13X3glr,36.183205,-4.845101
1252941,DES13X3jem,36.147251,-4.013093
1252953,DES13C2waq,54.644238,-29.262531
1252955,DES13C2jtx,54.722439,-28.774586
1252959,DES13C2qlh,53.484119,-29.609060
1252961,DES13C2dxo,54.778679,-28.699221
1252968,DES13C2dwx,54.533566,-28.790503
1252969,DES13C2bhit,53.768593,-28.437294
1252970,DES13C2jug,54.600784,-28.779387
1252971,DES15C2dwv,53.849804,-28.563669
1252976,DES13C2bhns,54.522976,-29.302486
1252978,DES13C2bhmo,53.978416,-28.273613
1252984,DES13C2btlk,54.499123,-28.639910
1252986,DES13C2adf,55.034550,-29.070494
1252987,DES13C2bhjy,55.034271,-28.930344
1252988,DES15C2hac,54.599735,-28.640427
1252989,DES13C2btll,53.926712,-28.254492
1252990,DES13C2btlm,53.923534,-28.114275
1252992,NULL,53.925365,-28.112639
1253003,DES13C3avnq,53.371727,-27.990761
1253004,DES13C3antd,52.836483,-27.946972
1253005,DES13C3avkj,51.970715,-27.528017
1253008,DES13C3doh,53.359604,-27.808516
1253009,DES13C3ipi,52.357784,-27.620356
1253010,DES13C3btln,51.931156,-28.455195
1253012,DES13C3bfgg,52.761578,-28.476938
1253014,DES13C3avhi,53.500786,-28.292896
1253019,DES13C3anxp,51.676819,-27.846838
1253021,DES13C1avn,54.567402,-27.377829
1253024,DES13C1hxf,54.679836,-26.409647
1253025,DES13C1faa,54.635071,-26.174097
1253026,DES13C1gjb,53.971386,-27.809483
1253029,DES13C1gol,54.093422,-27.829258
1253031,DES13C1bgyu,54.215878,-27.807520
1253039,DES13C1hwx,54.418591,-27.527397
1253043,DES13C1bgwx,54.073429,-26.738335
1253044,DES13C1gpn,53.870300,-27.700420
1253046,DES13C1hxd,53.643997,-26.873615
1253068,DES13E1amel,7.238276,-42.770149
1253070,DES13E1btlo,7.890274,-42.828861
1253071,DES13E1btlp,7.461350,-42.034638
1253074,DES13E1btlq,7.462050,-42.034584
1253083,DES13E1awte,7.994162,-42.563267
1253084,DES13E1btlr,8.955494,-43.159168
1253086,DES13E1awti,8.026815,-42.563126
1253087,DES13E1lot,8.970420,-43.105999
1253101,DES13E1goh,7.465117,-43.137768
1253109,DES13E2frr,9.633039,-44.259987
1253115,DES13E2afna,9.057459,-43.518410
1253116,DES13E2bgmi,9.988306,-43.659042
1253119,DES13E2hwp,9.183609,-44.232952
1253131,DES13E2jmy,10.159466,-44.371948
1253137,DES13E2jne,10.543113,-44.377644
1253148,DES13E2gng,10.544670,-43.468792
1253151,DES13E2fya,9.222299,-43.735130
1253157,DES13E2bgjz,9.554359,-44.541252
1253160,DES13E2jnk,8.464000,-44.516731
1253161,DES13E2dfd,8.513585,-44.534252
1253168,DES13E2aabn,10.315865,-43.223766
1253169,DES13E2lno,10.701830,-43.647045
1253174,DES13E2qvl,10.443497,-44.091396
1253180,DES13C3hyg,52.867516,-28.937798
1253181,DES13E2gmo,9.280166,-44.423992
1253191,DES13C3ue,52.776463,-28.871319
1253199,DES13C3btls,52.804264,-28.066025
1253206,DES13C3gvc,52.224831,-27.907946
1253223,DES13C3gih,53.133030,-27.180332
1253227,DES13C3huq,52.711609,-27.489227
1253235,DES13S1btlu,43.308270,-0.650623
1253236,DES13S1dzh,43.415356,-0.574390
1253242,DES13S1btlt,42.969563,0.445589
1253243,DES13S1avbz,42.204128,-0.523807
1253245,DES13S1biiy,42.824802,-0.615889
1253246,DES13S1bimi,43.305553,-0.719911
1253254,DES13S1bikf,42.140453,-0.253299
1253260,DES13S1gli,43.347466,0.185098
1253263,DES13S1avpj,42.884621,0.306935
1253272,DES13S1biid,43.709992,-0.357256
1253279,DES13S1elk,42.515934,-0.065931
1253284,DES13S1bihs,42.431591,0.025475
1253286,DES13S1lnu,42.763859,-0.768659
1253288,DES13S1bijk,42.618210,0.384715
1253309,DES13S1bigo,42.228672,-0.027269
1253312,DES13S1bijb,43.296150,0.376657
1253315,DES13S1hac,41.882107,0.077840
1253316,DES13S1biry,43.539406,0.236236
1253324,DES13S1bijd,43.394016,0.019034
1253334,DES13S1mub,43.541229,0.526095
1253337,DES13S2bjcv,40.543594,-1.262029
1253341,DES13S2btlx,41.497303,-1.598352
1253343,DES13S2atw,40.630455,-1.280823
1253345,DES13S2jx,40.934723,-1.302008
1253351,DES13S2bjnc,41.112991,-1.716683
1253352,DES13S2bjjy,41.114052,-1.682021
1253354,DES13S2btlv,40.886822,-0.013543
1253355,DES13S2btlw,40.884789,-0.014775
1253356,DES15S2luo,40.887276,-0.153666
1253358,DES13S2bjjm,41.259747,-0.885598
1253359,DES13S2btlz,41.981659,-1.141962
1253360,DES13S2cpb,41.000732,-0.610513
1253363,DES13S2btly,41.334686,-0.183929
1253366,DES13S2sxa,41.485603,-0.258499
1253367,DES13S2joi,41.054535,-1.004416
1253368,DES13S2clb,41.073986,-1.103254
1253373,DES13S2bjiq,41.765526,-1.247440
1253374,DES13S2bjdc,41.037697,-0.673176
1253375,DES13S2bjhx,41.745365,-1.262243
1253378,DES13S2nfu,41.328404,-1.235824
1253379,DES13S2atvv,41.449520,-1.305261
1253392,DES13S2ato,41.626656,-0.639420
1253394,DES13S2edk,40.781265,-0.534152
1253399,DES13S2bjeq,41.405026,-0.804824
1253404,DES13S2cld,41.448223,-0.433452
1253406,DES13S2ead,41.886280,-0.629973
1253408,DES14S2zhe,41.957516,-0.632337
1253409,DES13S2bjah,40.628201,-1.709500
1253410,DES15S2had,41.221653,-0.541173
1253411,DES13S2awkv,41.343700,-0.541337
1253416,DES13S2bjfa,41.276074,-0.430413
1253417,DES13S2hxn,41.479660,-1.931075
1253424,DES13S2bizf,41.829674,-1.118370
1253429,DES13S2bafe,40.504868,-0.618703
1253440,DES13X1hav,35.032517,-5.110148
1253442,DES13X1fwl,34.934727,-5.348210
1253443,DES13X1bjrd,33.882523,-5.306710
1253450,DES13X1bjrz,34.171471,-5.221753
1253452,DES13X1hxq,34.001316,-4.544403
1253453,DES13X1ajzc,34.102047,-4.460200
1253463,DES13X1ebg,35.073727,-4.921277
1253468,DES13X1daq,34.494221,-5.137496
1253469,DES13X1bjud,34.434883,-5.625495
1253471,DES13X1bajy,34.427364,-5.616900
1253474,DES13X1hxs,34.528904,-5.711419
1253475,DES13X1bama,34.614033,-5.639099
1253482,DES13X1bjuw,34.230423,-5.813966
1253491,DES13X1bjrw,35.117870,-4.737215
1253492,DES13X1awnw,35.230934,-4.748949
1253503,DES13X2amd,35.669926,-7.021063
1253512,DES13X2btma,35.677155,-6.116951
1253513,DES13X2bkfy,35.228497,-7.310569
1253518,DES13X2bkbz,35.229317,-6.310569
1253524,DES13X2bkhw,35.865116,-5.952556
1253530,DES13X2rfn,35.403587,-6.439065
1253533,DES13X2gnl,35.941166,-5.528747
1253539,DES13X2azdk,36.695293,-6.441644
1253540,DES13X2azzh,35.052773,-6.727623
1253546,DES13X2cwd,36.319778,-6.095233
1253554,DES13X2bjzq,34.804771,-6.167752
1253556,DES13X2cvz,34.879910,-6.851391
1253558,DES13X2gon,35.084683,-6.938358
1253562,DES13X2bkhu,36.429600,-6.507740
1253569,DES13X2gdb,35.575569,-6.218096
1253572,DES13X2jdk,35.547745,-5.929325
1253577,DES13X2cyh,34.605846,-6.523668
1253578,DES13X2bkil,34.614048,-6.324712
1253582,DES13X2bkkl,34.654572,-6.501833
1253590,DES13X2hwu,34.668510,-6.294749
1253593,DES13X2azdr,34.818684,-6.530673
1253595,DES13X2bjzm,34.820400,-6.317932
1253597,DES13X2bkkz,35.941357,-6.844414
1253599,DES13C3avee,52.236477,-28.656820
1253609,DES13X3aycs,36.794487,-4.488315
1253622,DES13X3jvl,36.463718,-5.018326
1253624,DES13X3hzs,36.815598,-5.359127
1253625,DES13X3bhyu,36.842800,-5.311468
1253639,DES13X3hob,35.814514,-5.000347
1253640,DES13X3gyw,36.562977,-4.898829
1253642,DES13X3oo,35.433689,-4.579629
1253652,DES13C3ewh,52.525845,-28.682491
1253653,DES13X3hzd,35.684395,-4.697748
1253659,DES13C3bfii,51.626270,-28.468422
1253662,DES13C3bfhn,52.836971,-28.545586
1253668,DES13X3hvb,36.265411,-4.983402
1253682,DES13C3hxt,52.755726,-27.808481
1253688,DES13X3ra,36.887913,-3.987658
1253690,DES13X3gml,36.884743,-4.391083
1253693,DES13C3bfif,53.332569,-27.567303
1253702,DES13X3begu,36.470852,-4.113910
1253703,DES13X3bhvi,36.243588,-4.659993
1253704,DES13X3hww,35.650986,-4.477348
1253705,DES13X3bhzb,36.283932,-4.076241
1253711,DES13X3cci,36.664547,-4.350820
1253715,DES13X3btmb,36.142933,-3.766071
1253716,DES13X3hzf,35.892918,-5.035129
1253725,DES13X3huz,35.943981,-4.818989
1253728,DES13X3bhzm,37.030083,-3.880424
1253731,DES13X3bhwt,36.746491,-3.894895
1253732,DES13X3ilt,37.349659,-4.216743
1253735,DES13X3bhxd,36.063732,-4.498817
1253739,DES13X3hxu,35.971550,-4.614193
1253742,DES13X3aybe,36.285080,-4.544457
1253746,DES13X3bhyb,36.105274,-4.031347
1253748,DES13X3gnb,35.815445,-4.589181
1253749,DES13X3iiq,36.503082,-5.395529
1253759,DES13X3apcf,36.439308,-4.916972
1253761,DES13X3gul,35.515980,-4.724908
1253764,DES13X3itu,35.838150,-4.319477
1253765,DES13X3koo,35.572239,-4.869667
1253769,DES13X3qc,35.846520,-5.306307
1253774,DES13X2ign,36.075920,-5.490829
1253782,DES13X3bhxg,37.369396,-4.793270
1253789,DES13X3bhyd,36.777565,-4.522467
1253794,DES13X3bhua,36.430271,-3.857228
1253795,DES13X3zfa,36.645523,-5.549903
1253799,DES13X3bhub,36.251671,-5.368197
1253814,DES13X3blc,36.109783,-4.250689
1253816,DES13X3jce,36.952843,-4.989201
1253825,DES13X3bhuw,35.777100,-5.217134
1253832,DES13X3asfn,36.907517,-4.721153
1253835,DES13X3gti,36.377979,-5.303687
1253840,DES13X3hyi,36.063404,-3.790014
1253847,DES13X3iue,36.535420,-4.535172
1253856,DES13X3irr,37.353073,-4.856261
1253857,DES13X3iik,36.788124,-4.370526
1253863,DES13X3btmd,37.456081,-4.698843
1253871,DES13X3fnw,35.732998,-5.012414
1253878,DES13C1aypd,54.821934,-27.887169
1253880,DES13C1bguo,54.900780,-27.906433
1253881,DES13C1btmc,55.163361,-27.257483
1253883,DES13C1axnb,54.267155,-27.622187
1253886,DES13C1avv,54.676735,-27.377842
1253893,DES13C1cvc,54.933510,-27.415398
1253895,DES13C1td,54.488648,-27.308710
1253904,DES13C1bgux,54.228001,-26.300978
1253905,DES14C1zhg,54.317322,-27.508791
1253907,DES13C1bgxj,54.413204,-27.477013
1253913,DES13C1bguu,54.339661,-27.846664
1253915,DES13C1bgyj,54.541943,-27.798645
1253916,DES13C1ipt,54.577427,-27.015827
1253920,DES13C1juw,54.629311,-27.042770
1253921,DES13C1ahy,53.810310,-26.668228
1253922,DES13C1sv,54.971142,-27.698187
1253924,DES13C1bguh,53.672997,-27.324831
1253927,DES13C1axpb,54.045773,-26.523163
1253932,DES13C1ipn,54.472679,-26.150318
1253933,DES13C1ghi,53.872700,-28.021463
1253937,DES13C1bgrp,54.954433,-27.184582
1253939,DES13C1bgrq,53.307877,-26.786161
1253947,DES13C1bgsj,53.536705,-26.839882
1253948,DES13C1ghn,53.900166,-26.440222
1253951,DES13C1iom,53.961300,-27.656660
1253954,DES13C1hxh,54.930119,-26.760128
1253956,DES13C1bgty,54.121948,-26.546223
1253957,DES13C1btme,54.217567,-26.579508
1253960,DES13C1btmf,53.664867,-27.561674
1253964,DES13C1bgrv,53.495255,-26.737391
1253966,DES13C1bgtk,53.510418,-27.423578
1253968,DES13C1bsh,53.578037,-27.823998
1253969,DES13C3jdm,53.594589,-27.872732
1253970,DES13C3arig,52.694832,-27.812674
1253971,DES13C3atyh,51.658730,-28.344534
1253972,DES13C3hzo,53.201866,-27.904430
1253974,DES13C3nmy,53.325741,-28.511555
1253975,DES13C3arml,53.021744,-28.070896
1253978,DES13C3jxh,52.575832,-28.550333
1253980,DES13C3bfim,52.892185,-28.321873
1253983,DES13C3jep,51.873325,-27.581894
1253986,DES13C3bffv,52.893177,-27.742664
1253989,DES13C3bfjf,52.463894,-28.373388
1253990,DES13C3atxm,52.417301,-27.667883
1253991,DES15C3aqp,52.486256,-27.689594
1253992,DES13C3bfcn,52.615734,-27.637987
1253993,DES13C3cef,51.791866,-27.736311
1253997,DES13C2jdi,55.035343,-29.436558
1254000,DES13C2jva,53.674316,-29.564550
1254002,DES13C2jsw,54.683685,-30.014547
1254004,DES13C2bbek,54.772144,-29.505737
1254006,DES13C2jvd,54.826794,-29.524775
1254009,DES13C2bbhx,54.196762,-29.073837
1254012,DES13C2dwl,54.273926,-29.070339
1254013,DES13C2bhgn,54.830872,-28.764479
1254014,DES13C2rgg,54.884411,-28.846222
1254019,DES13C2bhne,54.152935,-29.260698
1254028,DES13C2bhei,54.547428,-29.828026
1254031,DES13C2bhgh,53.818611,-29.589924
1254034,DES13C2dwz,54.046082,-29.038324
1254039,DES13C2bhgp,53.994286,-28.765774
1254044,DES13C2bhio,54.360050,-29.114580
1254046,DES13C2dwm,53.970554,-29.204212
1254048,DES13C2bhgz,54.049084,-29.096104
1254050,DES13C2opj,54.484573,-29.461569
1254051,DES13C2jub,54.068234,-28.638290
1254052,DES13C2jve,54.117546,-29.860901
1254058,DES13C2jur,53.398823,-29.164400
1254060,DES13C2bhgl,53.523407,-29.153511
1254062,DES13C2jue,53.539566,-29.104303
1254066,DES13C2bhfe,53.615295,-28.765167
1254067,DES13C2juy,53.655685,-28.810894
1254069,DES13C2bhff,53.765427,-28.765743
1254070,DES13C2juz,54.677429,-28.224115
1254072,DES13C2bhgx,54.703156,-28.110491
1254076,DES13C2fhw,53.922642,-28.238810
1254077,DES13C2bbfj,54.006607,-28.167936
1254078,DES13C2bhnn,54.472729,-28.602913
1254082,DES13C2bugj,55.244663,-28.598791
1254084,DES13C2bhni,54.841835,-28.572641
1254086,DES13C2bhid,55.037319,-28.435896
1254089,DES13C2bhfh,55.255829,-29.258173
1254092,DES13C3avok,53.442272,-28.601502
1254103,DES13E1btmh,7.457492,-42.176262
1254104,DES13E1btmg,7.877934,-42.399365
1254107,DES13C3iqm,52.767860,-28.651367
1254108,DES13C3ibt,53.434582,-27.813009
1254120,DES13C3bfjt,52.449493,-28.973789
1254124,DES13C3guc,52.581398,-28.573402
1254125,DES13C3baz,52.937759,-28.563938
1254134,DES13C3dsa,53.154472,-28.346331
1254148,DES13E2btmm,10.594478,-44.144638
1254150,DES13C3jcl,53.052013,-27.550348
1254164,DES13C3bfje,53.276402,-28.522120
1254175,DES13S1btmj,43.608486,-0.152826
1254178,DES13S1omf,43.813545,-0.082023
1254181,DES13S1oxv,42.547657,-0.368024
1254185,DES13S1btmk,42.834637,0.445924
1254188,DES13S1bilu,43.074730,0.569190
1254190,DES13S1lpo,43.023518,-0.014966
1254192,DES13S1hjt,43.260216,0.114798
1254202,DES13S1biok,42.126663,-0.051355
1254222,DES13S2avz,40.563450,-1.545419
1254227,DES13S2bjbg,42.247711,-1.061487
1254232,DES13S2ojf,40.815365,-0.913661
1254234,DES13S2btmn,41.358585,-0.542565
1254237,DES13S2bjeh,40.756184,-0.276495
1254240,DES13S2bjky,41.570915,-0.723379
1254250,DES13S2bizq,41.381165,-0.675870
1254251,DES15S2isa,40.883843,-0.014446
1254252,DES13S2btmi,40.885037,-0.156758
1254255,DES13S2bjgc,41.021160,-0.749443
1254256,DES13S2bjhh,41.082478,-0.746679
1254258,DES13S2bjlc,41.101574,-0.800906
1254260,DES13S2btml,41.129250,-0.749691
1254261,DES13S2bjhj,41.173069,-0.726387
1254262,DES13S2bjdd,41.161438,-0.692000
1254263,DES13S2bjlf,41.146706,-0.729122
1254265,DES13S2bjji,40.734634,-1.087713
1254267,NULL,40.789028,-1.130643
1254268,DES13S2bjdu,40.791241,-1.032022
1254274,DES13S2akm,41.693867,-0.226528
1254280,DES13X1fvw,35.245075,-5.440447
1254287,DES13X1balb,34.453018,-5.616818
1254293,DES13X1azzm,34.759255,-4.484214
1254294,DES13X1bjue,34.920086,-4.795645
1254299,DES13X1hxv,34.452263,-4.535881
1254311,DES13X1btmo,34.283382,-5.777789
1254314,DES13X1csy,35.116882,-4.423065
1254316,NULL,34.169712,-4.098385
1254318,NULL,34.312466,-4.094419
1254324,DES13X1bjrh,35.048389,-4.672307
1254326,DES13X3kex,36.785763,-5.074337
1254329,DES13X3on,35.397060,-4.535456
1254331,DES13X3dgk,36.588074,-4.880357
1254334,DES13X3bhzp,36.959854,-4.481501
1254335,DES13X3ius,37.176262,-4.496429
1254338,DES13X3bczb,36.233639,-4.329541
1254339,DES13X3bhya,37.052376,-4.802346
1254341,DES13X3jvo,35.856216,-4.340894
1254342,DES13X3bhuq,35.654003,-4.749898
1254343,DES13X3bhze,37.158135,-3.994206
1254344,DES13X3aslu,36.002274,-5.529181
1254346,DES13X3bhyp,37.147926,-4.890667
1254347,DES13X3jyk,36.068718,-4.627706
1254349,DES13X3bhxv,35.777630,-4.150316
1254350,DES13X3bhxr,36.142742,-3.765576
1254351,DES13X3bhxs,36.158863,-3.710423
1254352,DES13X3bhyw,36.746548,-4.282383
1254356,DES13X2jng,35.395763,-7.220910
1254358,DES13X3bhyk,35.714497,-4.365440
1254359,DES13X3hxb,36.536869,-4.250912
1254362,DES13X3caq,36.693367,-4.159780
1254376,DES13X2aibk,34.615185,-6.327492
1254378,NULL,34.617840,-6.336999
1254387,DES13X2btmq,35.042179,-6.257456
1254390,DES13C3bffw,53.596901,-27.734779
1254391,DES13C3btmp,53.640274,-27.625576
1254397,DES13X2azwm,36.436852,-5.902464
1254398,DES13C3bfgm,52.457192,-27.576996
1254406,DES13C3jdt,52.444092,-27.372305
1254407,DES13C3bfjh,52.639416,-27.335079
1254408,DES13C3bckv,51.640694,-28.497063
1254413,DES13C3jxc,51.854691,-28.376488
1254415,DES13C3avqf,53.422722,-27.877901
1254418,DES13C3bfjk,52.279648,-28.333265
1254426,DES13X3ite,37.057247,-4.695999
1254433,DES13X3jes,36.092609,-5.207859
1254435,DES13C3bfjq,52.026783,-28.800022
1254443,DES13X3jfi,36.334431,-4.195546
1254458,DES13X3btmr,36.738491,-4.836792
1254464,DES13X3btmt,36.350960,-3.856539
1254477,DES13X3aqrq,36.364006,-5.179944
1254481,DES13C3btmu,53.687191,-28.574511
1254485,DES13C3kgc,52.634319,-28.541699
1254490,DES13C3btms,53.520355,-28.745375
1254498,DES13C3jdp,53.531063,-28.315895
1254512,DES13C3kfc,52.686565,-27.478989
1254516,DES13C3kge,53.311096,-28.232992
1254524,DES13X3kel,37.287033,-4.627855
1254527,DES13X3bhwv,37.212067,-4.123405
1254532,DES13C3bfl,52.821007,-27.426621
1254533,DES13C3dgm,52.881519,-28.249277
1254547,DES13X3biac,37.068947,-4.023393
1254551,DES13X3alpw,35.767777,-4.793380
1254555,DES13X3ezr,37.151440,-4.335594
1254565,DES13X3irs,36.627350,-5.495142
1254566,DES13X3hzv,37.117878,-5.225364
1254570,DES13X3jfo,36.574135,-4.652428
1254572,DES13C3btmv,53.317516,-27.562073
1254573,DES13C3bfkc,53.383942,-27.561863
1254580,DES13X3jzl,36.105579,-4.515815
1254592,DES13X3btmx,37.066258,-3.828124
1254601,DES13X3kxa,36.731960,-5.372824
1254602,DES13X3qkz,36.708054,-5.280384
1254614,DES13X3bhyz,35.954708,-4.688139
1254622,DES13C1d,53.819878,-27.736424
1254623,DES13C1btmw,54.638264,-27.723705
1254625,DES13C1anvz,54.799133,-27.916237
1254632,DES13C1rgw,53.468884,-26.983959
1254633,DES13C1bgte,53.529186,-27.028805
1254643,DES13C1aif,53.508038,-27.362118
1254644,DES13C3btmy,53.291809,-27.450153
1254649,DES13C1nln,54.058327,-26.391285
1254664,DES13C1btmz,54.286877,-26.768475
1254665,DES13C1bgzp,54.069023,-27.924192
1254666,DES13C1bgzq,54.181831,-27.837050
1254669,DES13C1kdv,54.188995,-27.802530
1254670,DES13C1kdj,54.212891,-27.824284
1254671,DES13C1nlk,54.306751,-27.421778
1254678,DES13C1eap,54.011631,-27.548107
1254679,DES13C1btnc,54.509548,-27.266747
1254687,DES13C1jut,54.612629,-26.911112
1254688,DES13C1agbz,54.904808,-27.632055
1254691,DES13C1nlq,55.239502,-27.467209
1254695,DES13C1wwp,54.687183,-27.326145
1254703,DES13C1bgzo,54.080998,-28.050512
1254705,DES13C1btnb,53.929298,-26.140722
1254707,DES13C1btna,53.931606,-26.278921
1254709,DES13C1bgzg,55.187046,-26.688072
1254713,DES13C1aygi,54.936867,-26.707455
1254723,DES13C2jvc,54.700905,-28.680971
1254729,DES13C2bhdz,55.184696,-29.491427
1254731,DES13C2ehm,53.883625,-29.692141
1254734,DES13C2azma,54.392445,-29.337259
1254739,DES13C2bhnd,53.724430,-29.297295
1254740,DES13C2opi,54.284874,-29.477100
1254746,DES13C2kdm,54.196316,-28.845369
