CID,firstdetday_g,firstdetday_r,firstdetday_i,firstdetday_z
1811034,0.0,0.0,0.0,0.0
1811128,0.0,0.0,0.0,0.0
1812094,159.1070000000036,81.15799999999581,53.199000000000524,53.200999999993655
1813176,33.330000000001746,33.3440000000046,37.27599999999802,37.315999999998894
1815047,0.0,0.0,0.0,0.0
1817213,0.0,0.0,37.27599999999802,37.315999999998894
1825024,0.0,0.0,53.27900000000227,44.25499999999738
1829071,0.0,0.0,0.0,0.0
1833067,41.09900000000198,41.10099999999511,48.082000000002154,41.109000000004016
1833321,0.0,42.33400000000256,53.211999999999534,53.21499999999651
1834058,0.0,0.0,0.0,0.0
1835120,0.0,0.0,120.0659999999989,0.0
1838110,41.257000000005064,0.0,0.0,0.0
1842030,0.0,44.19499999999971,20.339000000007218,0.0
1847057,0.0,0.0,85.15200000000186,0.0
1847237,0.0,0.0,0.0,0.0
1848041,44.23999999999796,25.30000000000291,44.244000000006054,33.322000000000116
1848196,0.0,0.0,149.12799999999697,0.0
1848308,0.0,0.0,0.0,0.0
1849034,0.0,0.0,44.197000000000116,0.0
1849170,0.0,0.0,0.0,0.0
1850022,0.0,0.0,28.23200000000361,13.217000000004191
1850101,0.0,0.0,0.0,0.0
1850186,0.0,143.04499999999825,0.0,0.0
1850329,0.0,74.2699999999968,0.0,0.0
1851056,0.0,0.0,52.072000000000116,52.07499999999709
1851110,0.0,15.205999999998312,15.20799999999872,15.209999999999127
1851176,0.0,25.40400000000227,0.0,0.0
1852069,0.0,0.0,0.0,0.0
1852157,0.0,0.0,0.0,0.0
1854070,0.0,198.04599999999482,110.32599999999366,41.266999999999825
1856064,0.0,0.0,0.0,0.0
1860131,0.0,0.0,0.0,0.0
1861145,0.0,0.0,0.0,0.0
1861220,0.0,0.0,0.0,0.0
1861363,74.26799999999639,0.0,0.0,0.0
1861472,0.0,53.309000000001106,62.294999999998254,79.18099999999686
1862123,0.0,0.0,0.0,0.0
1862224,0.0,0.0,0.0,0.0
1862297,0.0,0.0,53.27900000000227,0.0
1863032,0.0,142.0500000000029,0.0,0.0
1864053,60.1820000000007,70.14099999999598,42.37299999999959,49.292999999997846
1866063,0.0,0.0,0.0,0.0
1870060,0.0,0.0,0.0,0.0
1872038,150.07800000000134,92.12200000000303,150.08200000000215,0.0
1873047,0.0,0.0,0.0,0.0
1876169,0.0,0.0,0.0,0.0
1876305,73.99900000000343,70.00800000000163,86.01000000000204,86.01499999999942
1876462,0.0,0.0,0.0,0.0
1876569,0.0,0.0,70.21800000000076,86.21099999999569
1876653,0.0,0.0,0.0,0.0
1876735,0.0,91.31500000000233,0.0,0.0
1878173,0.0,0.0,0.0,0.0
1878294,0.0,0.0,0.0,0.0
1878405,0.0,0.0,0.0,0.0
1878533,73.19999999999709,0.0,0.0,0.0
1878612,79.01599999999598,70.02099999999336,86.02300000000105,86.02799999999843
1878687,74.28500000000349,74.29599999999482,80.12999999999738,86.16000000000349
1879166,0.0,0.0,0.0,0.0
1879300,0.0,0.0,0.0,0.0
1879474,0.0,0.0,0.0,0.0
1879579,0.0,0.0,0.0,0.0
1879668,53.30000000000291,0.0,0.0,0.0
1880227,0.0,91.31500000000233,0.0,0.0
1880360,0.0,0.0,0.0,0.0
1880492,0.0,0.0,143.07400000000052,0.0
1880604,44.1929999999993,0.0,0.0,0.0
1880658,0.0,0.0,0.0,0.0
1881044,0.0,16.40299999999843,0.0,0.0
1881145,74.03400000000693,79.01799999999639,86.02300000000105,86.02799999999843
1881232,0.0,0.0,0.0,0.0
1881302,0.0,0.0,91.31700000000274,0.0
1881392,0.0,0.0,142.08900000000722,0.0
1882108,0.0,0.0,0.0,116.07099999999627
1882216,0.0,0.0,79.12700000000041,79.18099999999686
1883071,0.0,0.0,143.07400000000052,0.0
1883167,0.0,0.0,0.0,105.07499999999709
1883241,79.28199999999924,0.0,0.0,0.0
1883304,0.0,0.0,0.0,0.0
1886035,0.0,0.0,0.0,0.0
1886126,0.0,0.0,0.0,0.0
1889022,86.00499999999738,79.00499999999738,86.01000000000204,86.01499999999942
1889082,0.0,0.0,0.0,0.0
1889165,0.0,0.0,0.0,0.0
1889255,0.0,142.06400000000576,0.0,0.0
1890101,0.0,0.0,0.0,0.0
1890189,0.0,86.23099999999977,0.0,0.0
1891059,0.0,0.0,0.0,0.0
1891140,0.0,0.0,0.0,0.0
1891253,0.0,0.0,0.0,80.15499999999884
1892070,0.0,0.0,0.0,0.0
1892161,0.0,0.0,0.0,0.0
1892239,0.0,0.0,91.31700000000274,0.0
1894047,0.0,0.0,0.0,0.0
1894138,33.26400000000285,0.0,0.0,0.0
1894228,0.0,0.0,133.0899999999965,0.0
1894308,0.0,105.3070000000007,105.3090000000011,0.0
1895086,0.0,0.0,0.0,0.0
1895183,0.0,32.27900000000227,94.11000000000058,52.28500000000349
1895249,86.28500000000349,105.20999999999913,91.28900000000431,0.0
1896058,0.0,0.0,0.0,0.0
1896131,62.190999999998894,0.0,0.0,0.0
1896205,79.28199999999924,0.0,0.0,0.0
1897030,0.0,0.0,0.0,0.0
1897098,0.0,0.0,0.0,0.0
1897184,0.0,0.0,0.0,0.0
1897260,0.0,0.0,62.22200000000157,0.0
1898035,0.0,0.0,0.0,0.0
1898121,0.0,0.0,0.0,0.0
1898285,0.0,0.0,0.0,0.0
1899056,0.0,0.0,0.0,0.0
1899119,0.0,98.05299999999988,0.0,0.0
1899181,0.0,0.0,0.0,70.23400000000402
1899300,98.09799999999814,98.11200000000099,0.0,98.16700000000128
1900020,0.0,0.0,0.0,127.06299999999464
1900126,0.0,0.0,0.0,143.06299999999464
1900241,0.0,0.0,0.0,0.0
1900666,0.0,0.0,0.0,0.0
1900774,0.0,0.0,0.0,0.0
1900892,0.0,91.31500000000233,0.0,0.0
1901045,0.0,0.0,0.0,0.0
1901118,0.0,0.0,0.0,0.0
1901245,0.0,131.1429999999964,0.0,0.0
1901708,110.04499999999825,105.02900000000227,105.0309999999954,0.0
1901784,0.0,0.0,0.0,0.0
1901872,105.1909999999989,105.1929999999993,105.19499999999971,105.19999999999709
1901960,105.30500000000029,105.3070000000007,105.3090000000011,105.31200000000536
1904057,0.0,0.0,0.0,0.0
1904134,0.0,0.0,0.0,0.0
1904219,0.0,128.09700000000157,0.0,0.0
1904294,0.0,0.0,105.22599999999511,98.26499999999942
1904380,0.0,0.0,0.0,0.0
1905025,0.0,0.0,105.0309999999954,0.0
1905118,0.0,0.0,0.0,0.0
1905210,73.19999999999709,0.0,42.307999999997264,0.0
1905289,0.0,0.0,0.0,0.0
1905391,0.0,128.09700000000157,0.0,55.29799999999523
1906079,0.0,0.0,0.0,0.0
1906382,0.0,0.0,0.0,0.0
1906466,0.0,0.0,0.0,0.0
1906530,0.0,0.0,0.0,0.0
1907021,63.1620000000039,0.0,0.0,0.0
1907328,0.0,0.0,0.0,0.0
1908131,0.0,0.0,0.0,0.0
1908370,0.0,0.0,105.07200000000012,0.0
1908445,0.0,0.0,0.0,0.0
1908540,91.32599999999366,0.0,0.0,159.11699999999837
1909216,0.0,110.04699999999866,15.20799999999872,0.0
1909317,0.0,0.0,0.0,0.0
1909419,0.0,0.0,0.0,0.0
1910091,0.0,0.0,0.0,0.0
1910180,0.0,0.0,0.0,0.0
1912020,113.13300000000163,113.13500000000204,118.30400000000373,126.18299999999726
1912099,0.0,0.0,0.0,0.0
1912215,44.22599999999511,0.0,0.0,0.0
1913033,0.0,133.0879999999961,0.0,0.0
1913100,0.0,0.0,0.0,0.0
1913168,0.0,139.0590000000011,139.06099999999424,0.0
1913271,0.0,0.0,0.0,0.0
1913397,0.0,0.0,59.242999999994936,0.0
1915041,0.0,0.0,19.218000000000757,0.0
1915124,0.0,0.0,0.0,0.0
1915222,0.0,0.0,0.0,0.0
1916087,0.0,0.0,0.0,0.0
1916174,0.0,0.0,0.0,0.0
1916267,0.0,0.0,0.0,0.0
1917059,0.0,0.0,0.0,0.0
1919047,0.0,0.0,0.0,0.0
1920128,0.0,0.0,0.0,0.0
1920349,0.0,0.0,0.0,0.0
1921067,0.0,0.0,0.0,0.0
1921280,113.15099999999802,0.0,0.0,0.0
1921334,0.0,0.0,0.0,0.0
1921519,0.0,0.0,0.0,128.10400000000664
1922203,0.0,0.0,0.0,118.26299999999901
1922323,98.02700000000186,0.0,0.0,0.0
1922405,133.1840000000011,127.17400000000634,127.17599999999948,127.17900000000373
1922571,0.0,0.0,0.0,0.0
1923215,0.0,98.02999999999884,0.0,0.0
1923412,0.0,0.0,0.0,0.0
1924128,136.05400000000373,0.0,0.0,0.0
1925142,0.0,0.0,0.0,0.0
1926165,0.0,0.0,0.0,0.0
1926258,0.0,0.0,0.0,0.0
1927114,0.0,0.0,0.0,143.06299999999464
1927227,0.0,0.0,133.1050000000032,0.0
1928101,127.05400000000373,0.0,0.0,0.0
1928267,0.0,0.0,0.0,0.0
1929086,0.0,0.0,142.18299999999726,0.0
1930084,0.0,0.0,0.0,0.0
1931084,0.0,0.0,0.0,0.0
1932024,143.0699999999997,0.0,0.0,0.0
1933100,48.07800000000134,0.0,0.0,0.0
1933199,91.32599999999366,142.06400000000576,159.11099999999715,0.0
1934059,0.0,0.0,0.0,0.0
1934186,0.0,0.0,0.0,0.0
1934350,147.06299999999464,143.0590000000011,147.0679999999993,143.06299999999464
1935053,0.0,141.10199999999895,0.0,0.0
1935165,0.0,0.0,0.0,0.0
1935297,0.0,0.0,0.0,0.0
1935449,0.0,0.0,0.0,0.0
1936133,0.0,0.0,0.0,0.0
1936293,0.0,142.17599999999948,142.18299999999726,158.18099999999686
1936430,0.0,0.0,41.299000000006345,0.0
1938019,0.0,146.06299999999464,0.0,0.0
1938163,157.0440000000017,157.04599999999482,157.04900000000634,171.04799999999523
1939043,0.0,0.0,147.05400000000373,131.0570000000007
1939197,0.0,0.0,0.0,0.0
1940174,0.0,0.0,0.0,0.0
1941181,0.0,105.1929999999993,0.0,0.0
1942041,0.0,0.0,0.0,0.0
1943040,0.0,0.0,0.0,0.0
1944061,161.04799999999523,0.0,0.0,0.0
1945051,0.0,0.0,0.0,0.0
1946044,0.0,0.0,0.0,0.0
1946125,0.0,163.0590000000011,0.0,0.0
1946214,0.0,0.0,0.0,0.0
1946321,0.0,0.0,0.0,0.0
1947071,0.0,0.0,0.0,0.0
1948018,0.0,0.0,0.0,0.0
1948166,0.0,157.04599999999482,0.0,0.0
1948253,0.0,0.0,0.0,0.0
1948384,0.0,0.0,0.0,0.0
1948511,0.0,28.26799999999639,0.0,0.0
1950036,0.0,0.0,158.125,0.0
1950139,0.0,0.0,0.0,0.0
1952029,61.2390000000014,36.2190000000046,52.072000000000116,107.07299999999668
1954025,161.04799999999523,0.0,0.0,0.0
1954124,51.20999999999913,33.22599999999511,13.422999999995227,0.0
1955097,0.0,163.0590000000011,0.0,0.0
1955184,0.0,0.0,0.0,0.0
1956112,0.0,0.0,0.0,143.06299999999464
1956241,0.0,0.0,0.0,0.0
1958074,0.0,0.0,0.0,0.0
1958189,0.0,0.0,0.0,0.0
1960065,0.0,0.0,0.0,0.0
1960176,0.0,0.0,0.0,0.0
1961134,131.04900000000634,0.0,0.0,0.0
1962064,0.0,0.0,0.0,0.0
1963062,0.0,0.0,49.1820000000007,0.0
1964085,0.0,170.06700000000274,0.0,0.0
1966034,173.05400000000373,173.05599999999686,173.05799999999726,173.06099999999424
1968049,0.0,0.0,80.15200000000186,0.0
1971023,0.0,158.09900000000198,0.0,0.0
1979104,0.0,0.0,0.0,0.0
1990031,79.28199999999924,0.0,0.0,0.0
1246278,29.218000000000757,29.22099999999773,29.222999999998137,29.224999999998545
1246365,29.218000000000757,29.22099999999773,29.222999999998137,29.224999999998545
1246440,169.04200000000128,172.07900000000518,171.05400000000373,0.0
1246527,31.207000000002154,33.2609999999986,32.379000000000815,38.3379999999961
1246626,38.22299999999814,40.20999999999913,38.38500000000204,38.3379999999961
1246714,13.370999999999185,13.352999999995518,13.32900000000518,24.336999999999534
1246813,0.0,0.0,32.379000000000815,32.29099999999744
1246940,0.0,15.237999999997555,0.0,29.192000000002736
1247022,29.18499999999767,29.187999999994645,29.19000000000233,0.0
1247107,0.0,0.0,0.0,0.0
1247213,17.214999999996508,0.0,0.0,43.192000000002736
1247294,29.20400000000518,29.205999999998312,29.20799999999872,29.210999999995693
1247391,38.324000000000524,58.262000000002445,70.14099999999598,0.0
1247495,14.410000000003492,14.4120000000039,36.23599999999715,61.32800000000134
1247588,31.207000000002154,54.299000000006345,38.38500000000204,42.30000000000291
1247671,0.0,0.0,0.0,62.2129999999961
1247763,31.218000000000757,31.229000000006636,38.237999999997555,38.24099999999453
1247854,31.192000000002736,31.19499999999971,31.197999999996682,38.21700000000419
1247949,24.247999999999593,24.250999999996566,24.252999999996973,30.237999999997555
1248050,0.0,31.19499999999971,31.197999999996682,38.21700000000419
1248109,148.1140000000014,40.20999999999913,38.38500000000204,38.3379999999961
1248163,25.290000000000873,25.29200000000128,32.2809999999954,52.28500000000349
1248322,130.1820000000007,130.18499999999767,130.18700000000536,0.0
1248437,23.275000000001455,22.312000000005355,22.28299999999581,15.312000000005355
1248557,38.24700000000303,33.39800000000105,33.33999999999651,43.266999999999825
1248667,0.0,40.25,53.37799999999697,58.29000000000087
1248759,28.385000000002037,44.3859999999986,52.387000000002445,53.20799999999872
1248859,28.385000000002037,52.32900000000518,28.260999999998603,15.312000000005355
1248948,15.222000000001572,15.224999999998545,15.226999999998952,15.229000000006636
1249058,15.222000000001572,29.156999999999243,15.226999999998952,15.229000000006636
1249149,17.229000000006636,17.230999999999767,76.0109999999986,76.01400000000285
1249244,0.0,0.0,0.0,0.0
1249342,29.28299999999581,29.285999999992782,33.330000000001746,29.290000000000873
1249440,0.0,0.0,0.0,0.0
1249526,20.300999999999476,20.302999999999884,20.30500000000029,44.233000000000175
1249637,14.410000000003492,14.4120000000039,14.414000000004307,14.419999999998254
1249720,53.20799999999872,53.20999999999913,142.05200000000332,173.0500000000029
1249801,38.234000000004016,38.23599999999715,38.237999999997555,62.2129999999961
1249881,97.13300000000163,74.33599999999569,0.0,0.0
1249914,38.234000000004016,33.39800000000105,53.37799999999697,58.29000000000087
1249964,0.0,0.0,38.11000000000058,38.11200000000099
1250101,0.0,29.235000000000582,38.2870000000039,38.28900000000431
1250252,38.29599999999482,38.29799999999523,42.23099999999977,42.233000000000175
1250361,0.0,0.0,0.0,0.0
1250461,0.0,0.0,14.414000000004307,0.0
1250547,38.20999999999913,38.211999999999534,42.20300000000134,70.12999999999738
1250619,13.370999999999185,13.352999999995518,25.257000000005064,13.281999999999243
1250710,97.13300000000163,97.30000000000291,151.06099999999424,0.0
1250821,0.0,40.25,40.22599999999511,70.22400000000198
1250916,0.0,40.20999999999913,38.38500000000204,53.262000000002445
1251010,16.41700000000128,16.40299999999843,17.285999999992782,16.385000000002037
1251106,38.234000000004016,38.23599999999715,70.1820000000007,70.18499999999767
1251158,108.07400000000052,93.12599999999657,113.09799999999814,100.19900000000052
1251286,0.0,38.28400000000693,38.2870000000039,70.17099999999482
1251436,0.0,38.29799999999523,38.30000000000291,0.0
1251588,58.167999999997846,59.30999999999767,59.26799999999639,0.0
1251720,108.03900000000431,105.20999999999913,142.18299999999726,158.18099999999686
1252024,0.0,0.0,0.0,38.317000000002736
1252142,0.0,53.234000000004016,58.182999999997264,62.2129999999961
1252267,96.1909999999989,48.27400000000489,76.23300000000017,111.04599999999482
1252483,58.154999999998836,58.15699999999924,58.15900000000693,70.12999999999738
1252577,13.370999999999185,30.294000000001688,25.257000000005064,13.281999999999243
1252733,58.21400000000722,58.21700000000419,58.2190000000046,0.0
1252843,0.0,58.262000000002445,0.0,0.0
1252969,0.0,119.05000000000291,119.05200000000332,36.34599999999773
1253046,58.19999999999709,58.20300000000134,62.22400000000198,62.22599999999511
1253227,0.0,59.292999999997846,59.237999999997555,70.22400000000198
1253358,0.0,58.21700000000419,0.0,0.0
1253453,20.2870000000039,20.289000000004307,24.391999999999825,24.3949999999968
1253593,31.192000000002736,0.0,0.0,0.0
1253732,0.0,63.27200000000448,59.26799999999639,63.145999999993364
1253880,0.0,0.0,0.0,0.0
1253968,20.410999999992782,21.277000000001863,0.0,0.0
1254044,53.19400000000314,53.197000000000116,53.199000000000524,91.33599999999569
1254148,0.0,0.0,38.11000000000058,62.07499999999709
1254274,29.28299999999581,0.0,0.0,0.0
1254359,62.249000000003434,0.0,0.0,0.0
1254532,120.22400000000198,74.33599999999569,151.06099999999424,0.0
1254679,70.1909999999989,70.19400000000314,70.19599999999627,155.09599999999773
1254795,0.0,0.0,0.0,0.0
1254966,70.01400000000285,70.01699999999983,70.01900000000023,70.03500000000349
1255115,29.18499999999767,58.052999999999884,0.0,0.0
1255299,0.0,0.0,0.0,0.0
1255407,29.28299999999581,29.285999999992782,29.288000000000466,29.290000000000873
1255522,0.0,98.05299999999988,110.12700000000041,0.0
1255613,0.0,0.0,0.0,0.0
1255727,53.30000000000291,44.20999999999913,17.285999999992782,16.385000000002037
1255877,0.0,0.0,0.0,0.0
1255995,20.410999999992782,48.207000000002154,21.29200000000128,37.315999999998894
1256103,0.0,0.0,0.0,52.075999999993655
1256186,0.0,143.07200000000012,0.0,105.1840000000011
1256301,0.0,0.0,0.0,70.12999999999738
1256444,85.32499999999709,85.33000000000175,130.11799999999494,104.06200000000536
1256661,62.233000000000175,71.17400000000634,124.12299999999959,120.23400000000402
1256817,86.19700000000012,87.10800000000017,0.0,97.20500000000175
1256992,0.0,0.0,0.0,42.3640000000014
1257192,0.0,0.0,0.0,70.15699999999924
1257383,58.177999999999884,62.20799999999872,70.1820000000007,97.11200000000099
1257556,0.0,0.0,0.0,0.0
1257762,89.02599999999802,89.02799999999843,89.02999999999884,0.0
1257934,97.09099999999307,97.09300000000076,97.09500000000116,97.09799999999814
1258109,73.19999999999709,91.1909999999989,105.1820000000007,0.0
1258247,0.0,0.0,0.0,0.0
1258417,97.14400000000023,98.05200000000332,97.25200000000041,122.07299999999668
1258529,0.0,0.0,0.0,0.0
1258946,0.0,0.0,0.0,0.0
1259130,97.11900000000605,97.12099999999919,123.08000000000175,0.0
1259341,110.0679999999993,110.06999999999971,110.07200000000012,110.07499999999709
1259544,112.03299999999581,131.15200000000186,131.10400000000664,122.07299999999668
1259663,0.0,122.1449999999968,151.06099999999424,0.0
1259888,20.410999999992782,25.40400000000227,26.30500000000029,37.315999999998894
1260062,0.0,0.0,0.0,0.0
1260221,14.292999999997846,18.351999999998952,0.0,0.0
1260344,0.0,41.33400000000256,32.244000000006054,80.25299999999697
1260469,0.0,0.0,0.0,0.0
1260709,17.289000000004307,17.29099999999744,17.292999999997846,22.315999999998894
1260986,123.08999999999651,123.09200000000419,123.09500000000116,123.09700000000157
1261163,0.0,123.07800000000134,130.13200000000506,130.13500000000204
1261279,0.0,130.19799999999668,0.0,0.0
1261549,155.10299999999552,123.09200000000419,0.0,0.0
1261963,131.04099999999744,131.0440000000017,131.04599999999482,131.04900000000634
1262142,23.35099999999511,28.29099999999744,28.292999999997846,28.297999999995227
1262280,0.0,0.0,0.0,0.0
1262550,140.0500000000029,140.05200000000332,140.05400000000373,140.0570000000007
1262725,0.0,0.0,0.0,0.0
1262862,0.0,0.0,141.0859999999957,0.0
1263139,0.0,130.12999999999738,140.08200000000215,0.0
1263328,0.0,0.0,0.0,0.0
1263589,28.20300000000134,28.205000000001746,0.0,0.0
1263804,141.06700000000274,150.0500000000029,151.06099999999424,0.0
1263929,155.0749999999971,155.07700000000477,0.0,0.0
1264106,155.06099999999424,155.06299999999464,155.06500000000233,155.0679999999993
1264572,0.0,157.05999999999767,163.1429999999964,163.04799999999523
1264957,0.0,21.37999999999738,21.382000000005064,0.0
1265160,0.0,86.32599999999366,163.1429999999964,0.0
1265385,16.41700000000128,16.40299999999843,17.285999999992782,16.385000000002037
1265559,0.0,177.08400000000256,177.0859999999957,0.0
1265842,0.0,178.10900000000402,185.08900000000722,0.0
1266049,0.0,0.0,0.0,0.0
1266358,182.0390000000043,182.04099999999744,189.03599999999278,189.0390000000043
1266529,28.20300000000134,28.205000000001746,0.0,0.0
1266762,0.0,0.0,0.0,0.0
1266993,176.12099999999919,176.1229999999996,187.04900000000634,187.05200000000332
1267233,0.0,189.0550000000003,185.08900000000722,190.04599999999482
1267469,0.0,0.0,180.0390000000043,0.0
1271304,0.0,144.12099999999919,0.0,0.0
1272975,13.22099999999773,13.224000000001979,13.22599999999511,13.227999999995518
1273041,139.0440000000017,139.04599999999482,0.0,0.0
1273182,128.05099999999948,0.0,0.0,0.0
1273252,0.0,15.224999999998545,0.0,137.04799999999523
1273327,0.0,13.224000000001979,0.0,0.0
1273455,0.0,29.187999999994645,70.01900000000023,0.0
1273684,0.0,0.0,0.0,0.0
1273825,20.2870000000039,24.389999999999418,0.0,0.0
1274040,0.0,38.211999999999534,31.197999999996682,0.0
1274168,74.14800000000105,98.06700000000274,0.0,0.0
1274260,24.244000000006054,0.0,0.0,0.0
1274364,117.18000000000029,0.0,89.1050000000032,0.0
1274574,0.0,0.0,0.0,0.0
1274658,0.0,29.285999999992782,0.0,0.0
1274768,28.20300000000134,13.224000000001979,0.0,22.214999999996508
1274869,0.0,0.0,64.37799999999697,0.0
1275151,14.38799999999901,23.360000000000582,23.36200000000099,0.0
1275346,14.410000000003492,14.4120000000039,24.38799999999901,14.419999999998254
1275428,24.247999999999593,52.29400000000169,35.22299999999814,0.0
1275477,24.247999999999593,0.0,35.22299999999814,0.0
1275531,31.192000000002736,0.0,0.0,0.0
1275708,42.23999999999796,0.0,0.0,0.0
1275977,0.0,0.0,0.0,0.0
1276464,0.0,0.0,0.0,0.0
1276711,62.3070000000007,42.25800000000163,52.30999999999767,42.265999999995984
1276950,24.247999999999593,52.29400000000169,68.11599999999453,0.0
1277276,0.0,0.0,161.06299999999464,0.0
1277707,0.0,0.0,0.0,0.0
1278459,0.0,0.0,0.0,0.0
1278936,0.0,0.0,0.0,117.07800000000134
1279247,0.0,0.0,42.21700000000419,0.0
1279974,62.15699999999924,0.0,0.0,0.0
1280135,0.0,74.18299999999726,70.19599999999627,0.0
1280512,0.0,0.0,0.0,0.0
1280701,0.0,0.0,0.0,0.0
1281057,0.0,0.0,0.0,0.0
1281415,24.247999999999593,52.29400000000169,41.299000000006345,0.0
1282075,120.1620000000039,0.0,0.0,0.0
1282403,0.0,0.0,0.0,0.0
1282649,14.410000000003492,14.4120000000039,14.414000000004307,24.390999999995984
1283194,0.0,0.0,0.0,0.0
1283732,0.0,97.02900000000227,0.0,0.0
1284089,20.300999999999476,44.229000000006636,143.07400000000052,0.0
1284563,0.0,123.03599999999278,0.0,0.0
1284881,144.05099999999948,0.0,0.0,0.0
1285472,0.0,0.0,0.0,0.0
1286105,53.16700000000128,78.31500000000233,60.15400000000227,147.0570000000007
1286510,155.08900000000722,0.0,0.0,0.0
1286911,42.391999999999825,22.310999999994237,0.0,0.0
1287344,14.38799999999901,0.0,0.0,0.0
1287754,17.389999999999418,17.39299999999639,17.3949999999968,0.0
1287997,30.230999999999767,35.22099999999773,0.0,0.0
1288194,177.06700000000274,0.0,29.159000000006927,140.12799999999697
1288374,20.2870000000039,20.289000000004307,20.29200000000128,20.294000000001688
1288653,0.0,0.0,0.0,0.0
1288748,0.0,0.0,25.294000000001688,0.0
1288801,0.0,0.0,44.23599999999715,0.0
1288923,0.0,0.0,0.0,0.0
1289077,0.0,0.0,14.339999999996508,0.0
1289199,70.26400000000285,74.2699999999968,33.31900000000314,44.24700000000303
1307225,0.0,0.0,0.0,0.0
1307744,67.24199999999837,121.07900000000518,42.369000000006054,92.13400000000547
1308237,0.0,0.0,187.0590000000011,0.0
1312571,0.0,0.0,97.25200000000041,0.0
1313647,0.0,0.0,59.270999999993364,0.0
1314173,0.0,0.0,0.0,0.0
1315046,170.04299999999785,0.0,0.0,0.0
1316177,0.0,0.0,0.0,0.0
1289970,18.2809999999954,15.369000000006054,15.345000000001164,15.299000000006345
1290033,15.289000000004307,15.369000000006054,15.345000000001164,15.299000000006345
1290108,18.2809999999954,15.369000000006054,15.345000000001164,0.0
1290224,20.410999999992782,21.277000000001863,21.29200000000128,20.385999999998603
1290364,0.0,15.369000000006054,0.0,0.0
1290500,0.0,50.205000000001746,15.345000000001164,50.24500000000262
1290733,17.210999999995693,17.2129999999961,17.214999999996508,17.218000000000757
1290798,17.389999999999418,50.3070000000007,79.32800000000134,0.0
1290889,17.389999999999418,17.39299999999639,17.3949999999968,0.0
1291003,32.330000000001746,32.33299999999872,32.33499999999913,52.35599999999977
1291101,17.26799999999639,17.2699999999968,17.272000000004482,17.275000000001455
1291222,0.0,17.2129999999961,17.214999999996508,17.218000000000757
1291293,17.210999999995693,17.2129999999961,0.0,0.0
1291375,0.0,17.2129999999961,17.214999999996508,17.218000000000757
1291445,0.0,0.0,17.214999999996508,17.218000000000757
1291536,17.210999999995693,17.2129999999961,0.0,0.0
1291632,0.0,0.0,17.214999999996508,0.0
1291730,17.26799999999639,17.2699999999968,54.184000000001106,73.25200000000041
1291846,20.400000000001455,20.40299999999843,34.28599999999278,42.3640000000014
1291921,20.400000000001455,34.28400000000693,50.29599999999482,50.29799999999523
1292032,19.214000000007218,0.0,0.0,0.0
1292228,20.32800000000134,20.330999999998312,0.0,0.0
1292326,20.32800000000134,20.330999999998312,20.33299999999872,0.0
1292397,20.32800000000134,20.330999999998312,73.20599999999831,62.224999999998545
1292538,20.32800000000134,141.07299999999668,0.0,0.0
1292687,0.0,33.224999999998545,20.26299999999901,20.264999999999418
1292808,0.0,0.0,0.0,0.0
1292935,20.272000000004482,20.36599999999453,20.34200000000419,42.20400000000518
1293043,33.23700000000099,20.36599999999453,20.34200000000419,34.234000000004016
1293141,33.23700000000099,54.1929999999993,54.20900000000256,61.27900000000227
1293234,50.07499999999709,0.0,0.0,0.0
1293282,17.26799999999639,0.0,0.0,0.0
1293383,103.07299999999668,103.07499999999709,0.0,0.0
1293525,0.0,0.0,0.0,0.0
1293921,45.22200000000157,33.245999999999185,33.26299999999901,42.257000000005064
1294077,33.39700000000448,33.39900000000489,0.0,0.0
1294335,20.25800000000163,167.09099999999307,0.0,0.0
1294542,86.08000000000175,0.0,0.0,0.0
1294665,0.0,0.0,21.395999999993364,0.0
1294773,50.30500000000029,42.34599999999773,50.309000000001106,50.312000000005355
1294872,0.0,0.0,0.0,0.0
1295025,0.0,0.0,0.0,0.0
1295272,0.0,0.0,50.309000000001106,50.312000000005355
1295346,0.0,0.0,20.34200000000419,0.0
1295451,0.0,0.0,0.0,50.29799999999523
1295583,0.0,0.0,0.0,0.0
1295768,0.0,0.0,0.0,0.0
1295889,57.29400000000169,53.33099999999831,57.29799999999523,57.300999999999476
1296103,0.0,62.27300000000105,53.33299999999872,57.300999999999476
1296276,0.0,45.266999999999825,53.31999999999971,53.322000000000116
1296414,20.25800000000163,86.08299999999872,0.0,0.0
1296613,0.0,0.0,0.0,0.0
1296793,0.0,0.0,45.29599999999482,45.299000000006345
1297046,50.30500000000029,50.3070000000007,0.0,0.0
1297202,0.0,0.0,0.0,0.0
1297284,91.32599999999366,91.32800000000134,142.0659999999989,159.11699999999837
1297386,0.0,0.0,79.34099999999307,50.29799999999523
1297461,110.30299999999988,110.30599999999686,0.0,0.0
1297595,110.20700000000215,110.21700000000419,0.0,0.0
1297727,20.218000000000757,0.0,0.0,0.0
1297885,50.07499999999709,0.0,0.0,0.0
1298179,14.335999999995693,14.3379999999961,24.30500000000029,24.3070000000007
1298494,20.32800000000134,62.220000000001164,62.22200000000157,73.20900000000256
1298708,0.0,54.1820000000007,73.24900000000343,0.0
1298874,53.30200000000332,61.163000000000466,73.24900000000343,0.0
1298975,0.0,0.0,0.0,0.0
1299130,0.0,0.0,0.0,0.0
