CID	FLAG
1274292 5
1274293 4
1253012 1
1255988 1
1261220 1
1263961 0
1272956 0
1272976 0
1254498 1
1255348 1
1265353 1
1266950 1
1273044 1
1273050 1
1273284 0
1274191 0
1267415 1
1274279 0
1274661 1
1274741 1
1275170 1
1253424 1
1258240 1
1260254 1
1265356 1
1274349 0
1274364 1
1274408 5
1252984 1
1252988 4
1273120 4
1273953 0
1274075 0
1274104 1
1274144 1
1274167 0
1274169 0
1274234 0
1261073 1
1264077 1
1266711 1
1274974 1
1275051 1
1275315 0
1275316 1
1275373 2
1275558 1
1275561 5
1275565 0
1252893 1
1254190 1
1254512 1
1256150 5
1258896 5
1262450 1
1262572 1
1263042 1
1263577 1
1263589 0
1266259 1
1267525 1
1274484 0
1265495 0
1266255 1
1266267 1
1266771 1
1253351 7
1253352 5
1253624 1
1253625 5
1253964 1
1255545 1
1255553 1
1259844 5
1260107 1
1260111 0
1260121 1
1262138 4
1252843 1
1253157 0
1253246 1
1255978 1
1258282 0
1258428 1
1258429 1
1258437 1
1259205 1
1261179 5
1261939 4
1257410 1
1261287 1
1273005 4
1265423 7
1273220 0
1273243 1
1274491 1
1274647 0
1274648 1
1274778 0
1274779 1
1274782 0
1274785 0
1274786 0
1274787 0
1274788 0
1255303 1
1255305 1
1256462 1
1257133 0
1260312 1
1267175 0
1267433 1
1273031 1
1273033 1
1273316 1
1273354 1
1273530 4
1254516 1
1272991 0
1260691 1
1252811 0
1253014 0
1253639 1
1256233 1
1259202 1
1260260 1
1261056 1
1262327 1
1262732 3
1262737 0
1262970 1
1265217 1
1266469 1
1272998 0
1272999 1
1273001 1
1274721 0
1274835 1
1274854 1
1275277 1
1275306 6
1275317 6
1275328 1
1272997 1
1264614 4
1266048 1
1267241 1
1274085 1
1274498 0
1256913 1
1257853 1
1263301 1
1263598 1
1263648 1
1265436 1
1266582 1
1267094 3
1264068 1
1260228 1
1261902 1
1262760 1
1265309 0
1265310 1
1265493 1
1265842 1
1253682 1
1254185 1
1257463 1
1260556 1
1263806 1
1262181 1
1274596 1
1254084 5
1254086 0
1254125 1
1256702 1
1257221 1
1257492 1
1263588 1
1273218 2
1273451 1
1274090 1
1274793 0
1274797 0
1274801 0
1274802 0
1254904 1
1258520 1
1261456 1
1266485 1
1273436 1
1275332 0
1275342 0
1275346 0
1275369 4
1253272 1
1257642 1
1274637 1
1259148 1
1266673 1
1267209 1
1267236 1
1274658 1
1274685 1
1274687 4
1274799 1
1274899 1
1274969 1
1273505 0
1274814 0
1274817 0
1274819 0
1274820 0
1274866 1
1274992 1
1253512 0
1253881 1
1262316 1
1265136 1
1266410 1
1254753 0
1255047 0
1255458 1
1255494 1
1260051 1
1260661 1
1261012 1
1261252 1
1261324 1
1264536 0
1265684 7
1272869 0
1252969 0
1252971 4
1258869 1
1258928 1
1260866 1
1262743 0
1267469 1
1273430 1
1275039 0
1275151 4
1275168 0
1252846 1
1253443 1
1253668 1
1254481 1
1255582 1
1255865 0
1255866 0
1256393 0
1252876 5
1252877 0
1252879 0
1253922 1
1256803 1
1258217 1
1259818 1
1259826 5
1259827 1
1261085 1
1254293 0
1254766 0
1259182 0
1261119 1
1252955 1
1253288 1
1253659 1
1253857 1
1254570 1
1256155 1
1259130 1
1259134 1
1253316 1
1253324 1
1253711 1
1253989 0
1254329 1
1255619 1
1258289 1
1258462 1
1259948 1
1261101 1
1253019 0
1253759 1
1253921 1
1254227 1
1255834 1
1257775 1
1252978 0
1253160 1
1253161 1
1253956 1
1253957 1
1253960 0
1254004 1
1254006 1
1257383 1
1257396 1
1257641 1
1261144 1
1265705 1
1253440 1
1257646 1
1259346 1
1261137 1
1264509 1
1272907 0
1272954 1
1272960 1
1273273 1
1273771 0
1273777 1
1273780 0
1273786 1
1273797 0
1273837 0
1253450 1
1253905 4
1253907 1
1256183 1
1257564 1
1258453 1
1258984 1
1253024 1
1255029 1
1258109 1
1253315 1
1253373 0
1253375 1
1255655 1
1260160 1
1260278 1
1261089 4
1262024 0
1262959 1
1265385 0
1253101 1
1253223 1
1254034 1
1255161 1
1256245 1
1256426 1
1257229 1
1257807 1
1260253 1
1263978 1
1273171 0
1273173 6
1264496 1
1276960 0
1253115 1
1254044 5
1254418 1
1255140 1
1265786 7
1265925 1
1258125 1
1258135 4
1258160 1
1258169 1
1259412 1
1259420 0
1259942 1
1260109 1
1262703 0
1253199 1
1253554 1
1254443 1
1256941 1
1273225 1
1274691 1
1275835 0
1277707 1
1277716 4
1277717 4
1277720 6
1277722 4
1277724 4
1277733 4
1255854 1
1256419 1
1257815 1
1258562 5
1259504 0
1261384 0
1262084 1
1262168 1
1262169 0
1262708 2
1263839 1
1263843 1
1255601 1
1257366 1
1258472 1
1260159 1
1260427 1
1260729 5
1261269 1
1263291 1
1254532 1
1256400 1
1256680 1
1258979 1
1259511 1
1277268 4
1267268 5
1277983 4
1278105 4
1252915 1
1253254 1
1253735 0
1253742 1
1255797 1
1255798 1
1255799 1
1255872 1
1262387 1
1265213 1
1266291 0
1253367 1
1253368 5
1263221 1
1265260 1
1265263 1
1266420 1
1266730 1
1266932 1
1266982 1
1256177 0
1256178 0
1256180 1
1257926 1
1258051 0
1260038 1
1262131 1
1262232 1
1265650 1
1255889 0
1256843 1
1258940 1
1258988 1
1262509 1
1263538 1
1266078 1
1266912 1
1253782 1
1255604 1
1261215 1
1261258 1
1265134 1
1265135 0
1266496 5
1267264 0
1267267 0
1276534 4
1277247 0
1253008 5
1253927 5
1254120 1
1255520 1
1258464 0
1258514 0
1259007 1
1253399 1
1262173 5
1273107 4
1273344 0
1266252 1
1266411 1
1273350 1
1253392 1
1255267 1
1256093 0
1259352 1
1261313 1
1264007 1
1264631 1
1267234 1
1275619 0
1259133 1
1262055 1
1264673 5
1266243 0
1277468 4
1277569 1
1277708 1
1277785 4
1277787 4
1277796 6
1277809 6
1277813 6
1277818 4
1277821 6
1277905 4
1256237 1
1258539 4
1262166 1
1262167 0
1265267 1
1267208 1
1273153 1
1253795 1
1266392 1
1273515 6
1273586 1
1274987 5
1275297 5
1275299 0
1275329 6
1275638 0
1275768 4
1254740 1
1255823 1
1260266 1
1261915 1
1264650 1
1265527 1
1275848 0
1275850 1
1276513 4
1277879 4
1277883 6
1278069 4
1278127 4
1256157 1
1256159 1
1257016 1
1263705 1
1277948 6
1277950 4
1277951 4
1277953 4
1277958 4
1277961 4
1278056 7
1278061 6
1278062 6
1278117 4
1254352 1
1263670 1
1266944 1
1273339 0
1273449 0
1273455 0
1273614 0
1274248 1
1274963 0
1253404 1
1253732 1
1258194 1
1261898 0
1275785 1
1262189 1
1275809 4
1275843 0
1267138 1
1267143 2
1276025 4
1276554 0
1254356 1
1262047 1
1278503 6
1278563 6
1278910 1
1278960 1
1278973 6
1279034 1
1256840 1
1259498 1
1263974 1
1273116 7
1265165 1
1277715 4
1278059 0
1278122 4
1278401 2
1278412 0
1278414 0
1278507 6
1278512 4
1278517 4
1278573 6
1278636 4
1259771 1
1260568 1
1275177 1
1275365 6
1275729 0
1255412 1
1257638 1
1258398 1
1258400 1
1259212 1
1259214 1
1260967 0
1276705 1
1276789 1
1276984 1
1277121 6
1261206 1
1262573 1
1264512 1
1278762 6
1278928 0
1278929 1
1278931 0
1278932 1
1278936 0
1279219 0
1279243 0
1279326 2
1279390 4
1279395 6
1253642 1
1265109 4
1273117 4
1278228 1
1271373 1
1278418 0
1278613 4
1278645 0
1278650 0
1278811 0
1278914 4
1260224 5
1265040 1
1266383 1
1266384 1
1275758 4
1275839 0
1275888 0
1275891 1
1276171 0
1255897 1
1267423 1
1277256 4
1277275 4
1277276 1
1277537 0
1277559 4
1277621 1
1253406 1
1253408 2
1258420 1
1262988 1
1265131 1
1279252 1
1279420 4
1279444 6
1279513 4
1252911 0
1252913 1
1253503 1
1253993 1
1254181 1
1256024 1
1256294 0
1258519 1
1259331 0
1278526 4
1278661 5
1252918 1
1256050 0
1257975 1
1260221 4
1260954 1
1261298 1
1261302 2
1261303 0
1261305 1
1262067 1
1262074 1
1262210 1
1253728 1
1253948 1
1254948 1
1255113 1
1255115 1
1256134 1
1256792 4
1262883 1
1263566 1
1265246 1
1259345 1
1261657 1
1273009 1
1273041 0
1273233 4
1273954 0
1273992 0
1274014 0
1274015 0
1278368 1
1279437 6
1279448 4
1279449 4
1279488 4
1279491 6
1279493 4
1279497 6
1279498 6
1279500 4
1279501 4
1279502 4
1279503 4
1279505 4
1279521 6
1279526 6
1254747 1
1254749 1
1257683 5
1258071 1
1259177 1
1259639 0
1259641 1
1259960 1
1260960 1
1261125 0
1262112 1
1257769 1
1260647 1
1263108 0
1263109 0
1265468 1
1266457 0
1274469 4
1274480 0
1255271 5
1257228 1
1257419 1
1257442 1
1273004 0
1273006 5
1273008 1
1273015 0
1273018 0
1273022 2
1273023 0
1273028 1
1273075 7
1273077 0
1273086 0
1273301 1
1274276 0
1274682 1
1257866 1
1257873 1
1259986 1
1276870 1
1278747 4
1279052 0
1279056 0
1279061 0
1279064 0
1279065 0
1279069 0
1279070 0
1279071 0
1262296 0
1263490 0
1264603 1
1266239 1
1266245 1
1275592 4
1257905 1
1257908 1
1259435 1
1260899 1
1261086 1
1263536 1
1274574 1
1252936 1
1252937 1
1262846 1
1275098 1
1276652 1
1253886 1
1253893 1
1254028 2
1254082 0
1254089 5
1263627 3
1276504 4
1276711 7
1253341 1
1255974 1
1259500 1
1262313 1
1264434 1
1264435 1
1265475 1
1277855 6
1259514 5
1266785 4
1267485 1
1275644 0
1275653 1
1276612 1
1276617 1
1276618 4
1252933 0
1253895 1
1258218 1
1258739 1
1260030 1
1260105 1
1262249 1
1252907 1
1255127 1
1256100 1
1256103 1
1256489 0
1266512 1
1267441 1
1267445 1
1275700 0
1275708 0
1275713 0
1275722 0
1277959 4
1277960 2
1277962 6
1277964 4
1253279 1
1253533 1
1253986 5
1255005 1
1255068 1
1257941 1
1258994 1
1259241 1
1260166 1
1261126 0
1262277 1
1262326 1
1263265 0
1264033 6
1255772 1
1256087 0
1258417 1
1258810 1
1273059 0
1259785 1
1273067 0
1273132 1
1265419 1
1253966 1
1254664 0
1254789 1
1256029 2
1256568 1
1253174 1
1253468 1
1254002 1
1255062 1
1255729 0
1259116 1
1259217 1
1263807 1
1273205 4
1263715 1
1265337 1
1253242 1
1254107 1
1254339 1
1255277 1
1255677 1
1258704 2
1259656 1
1263936 1
1273424 1
1275680 1
1267162 1
1276144 0
1276145 1
1253799 1
1253968 3
1253969 1
1255108 1
1253169 1
1253442 2
1253904 1
1254051 1
1254326 1
1258203 1
1258371 5
1259606 4
1261323 0
1261503 1
1261509 0
1254013 0
1254014 1
1257812 1
1261021 1
1262008 1
1263785 1
1263877 1
1264006 1
1266757 5
1266761 1
1266783 1
1254703 1
1256313 1
1266025 1
1267411 1
1253284 1
1255039 1
1255576 1
1255695 4
1256459 1
1259751 1
1260133 1
1261294 3
1262878 1
1263139 1
1253312 5
1253749 1
1253825 0
1254734 5
1255662 1
1254632 1
1254633 0
1254857 1
1256407 1
1256411 1
1257319 1
1261257 5
1262190 1
1263204 1
1265935 1
1254299 1
1255097 1
1255169 1
1258334 1
1262646 1
1266700 1
1266716 1
1267239 1
1257885 1
1260248 1
1265041 1
1263305 1
1273426 0
1273541 5
1254232 1
1254975 5
1257525 0
1263805 1
1265094 1
1265606 1
1265609 1
1267328 0
1276547 4
1254614 1
1254932 0
1255219 1
1255222 1
1255730 1
1273011 1
1262736 1
1262746 1
1262981 1
1262983 1
1265010 1
1273032 3
1273087 2
1273089 1
1273252 0
1273253 0
1255297 5
1256266 1
1260455 1
1261064 1
1255426 1
1255427 1
1255732 1
1259543 1
1260466 1
1261235 5
1263062 1
1263064 0
1263315 1
1263318 1
1273630 1
1274768 0
1266274 1
1275767 0
1255724 1
1256301 1
1257609 1
1257611 1
1259341 1
1261717 1
1262105 1
1264649 3
1273127 4
1275279 0
1275811 0
1277023 1
1277460 0
1277930 2
1277935 6
1278542 4
1254347 1
1256609 1
1257556 1
1261623 0
1276210 1
1277042 0
1277944 4
1254992 5
1256064 0
1257225 4
1264106 1
1273216 0
1273235 0
1273236 0
1273378 4
1273972 0
1275748 0
1276194 0
1277056 0
1255368 1
1257030 5
1257746 1
1258357 1
1263775 1
1263778 1
1267466 1
1276840 0
1277227 4
1254921 1
1255356 5
1255689 0
1267390 1
1277005 0
1277041 0
1256091 1
1258023 0
1258568 1
1261982 1
1262814 1
1273103 6
1278031 4
1278134 4
1255258 1
1256171 1
1258120 1
1258142 1
1260018 1
1260170 5
1263830 1
1254334 0
1254335 1
1256985 0
1262368 1
1262503 0
1262744 1
1264608 1
1277914 4
1277990 4
1278093 4
1278111 4
1254901 5
1255382 1
1256215 1
1264609 1
1278151 6
1278828 4
1278994 4
1280667 1
1280862 1
1281140 4
1281143 4
1281159 0
1281263 4
1254678 1
1260908 1
1261173 1
1261176 5
1265143 1
1273182 0
1273184 0
1273185 0
1273186 4
1273188 0
1273209 0
1275386 4
1278548 6
1255682 1
1256819 1
1273177 1
1275287 1
1276810 0
1277067 0
1271451 1
1277079 0
1255357 1
1255358 1
1256988 0
1258726 1
1259027 1
1259028 0
1259121 0
1264596 0
1266685 1
1278584 4
1279366 4
1254705 1
1254707 1
1255040 0
1255041 1
1273345 4
1266511 1
1280904 0
1280907 1
1280910 1
1281224 0
1281225 0
1281226 0
1281228 1
1281256 6
1258960 1
1259750 5
1259966 1
1261236 1
1262616 1
1271400 1
1267225 1
1261291 1
1262690 1
1275732 0
1265089 1
1265092 1
1266882 0
1277532 0
1277535 0
1256456 1
1261199 1
1276771 4
1279397 4
1279407 6
1280780 4
1254671 1
1257528 0
1257530 5
1260269 1
1260274 5
1280656 0
1279616 4
1280868 0
1280977 4
1280978 6
1280990 4
1281008 4
1281132 4
1281479 0
1257443 0
1278793 4
1279011 4
1279281 1
1254527 1
1256217 1
1259637 1
1259640 1
1277655 0
1277844 6
1277929 4
1277939 4
1277945 4
1277947 6
1277952 4
1278098 6
1278547 1
1278718 1
1278769 4
1278774 5
1257763 1
1260653 1
1266240 0
1273207 1
1277827 2
1277838 6
1280899 0
1256974 1
1266518 1
1266794 1
1266795 1
1267229 1
1277919 6
1277920 4
1281250 4
1281279 0
1281290 6
1281511 4
1281513 4
1255470 1
1257515 1
1263039 1
1264252 1
1265344 1
1265349 1
1277229 3
1277231 0
1277232 3
1278829 4
1278838 4
1279391 4
1279450 4
1279514 6
1279516 6
1254547 1
1255400 1
1257457 5
1259313 1
1259315 1
1259316 1
1266495 1
1278486 4
1278795 4
1279014 4
1279161 1
1279380 4
1254524 1
1255847 1
1255937 0
1265196 1
1279247 1
1280352 1
1281538 6
1281572 4
1281612 0
1281861 2
1281863 6
1281865 4
1281882 4
1281892 4
1281899 0
1262996 1
1265391 1
1280913 5
1280934 0
1280935 1
1280936 0
1280938 1
1281089 6
1281671 4
1281673 4
1281680 4
1281698 4
1281699 4
1254251 0
1254252 1
1256620 1
1257227 2
1257899 1
1258997 1
1259636 1
1260211 1
1260335 1
1256484 1
1256771 1
1266964 1
1279755 0
1280228 4
1280340 4
1273066 0
1261218 1
1263212 1
1273069 1
1280321 4
1256241 1
1256242 1
1256243 1
1257173 0
1257178 0
1257183 0
1257184 0
1257186 0
1257188 0
1257190 0
1257192 0
1257193 0
1257198 0
1258534 1
1258557 1
1259666 1
1261158 1
1261289 0
1262142 6
1254566 1
1256704 4
1260865 1
1260867 1
1262433 1
1262435 1
1265160 0
1279584 4
1279585 4
1260236 1
1278576 4
1279589 4
1280434 1
1280464 4
1280564 0
1280672 5
1280699 1
1280701 0
1273975 0
1273985 0
1274013 4
1274283 0
1274287 0
1274362 1
1274604 0
1275616 6
1259541 1
1263685 7
1263787 1
1263788 1
1263858 1
1264095 1
1264096 1
1275682 0
1276131 1
1259720 1
1261250 1
1265985 1
1266301 2
1278459 1
1279938 0
1279942 4
1256597 1
1260684 1
1265061 1
1265062 1
1276218 1
1276295 1
1279557 0
1280716 4
1280734 2
1280737 0
1280760 4
1280762 4
1280765 0
1280802 6
1280807 4
1280808 4
1280809 4
1280853 1
1280854 4
1267800 1
1276475 4
1276579 1
1276899 1
1279442 6
1280267 6
1280668 1
1280749 4
1281130 4
1281138 2
1281245 6
1281252 6
1281557 6
1255262 1
1260949 1
1264049 1
1264060 1
1265521 1
1275280 0
1280020 0
1280021 0
1278464 1
1278825 6
1279433 6
1279435 6
1279453 4
1257522 0
1257600 1
1258247 1
1259632 1
1279946 0
1279953 0
1279962 0
1259922 1
1280240 4
1280289 0
1254343 4
1256933 1
1256145 5
1260255 1
1264517 0
1262671 1
1267141 0
1280461 0
1266659 3
1273227 5
1273228 0
1273229 1
1279973 0
1280078 5
1280141 1
1280148 1
1280398 4
1280406 4
1280473 4
1273224 0
1274168 0
1274621 0
1275183 1
1275190 1
1278101 6
1280941 1
1280985 6
1254274 1
1256325 1
1259117 1
1259743 1
1260547 1
1262725 1
1262726 1
1263217 1
1266913 5
1267472 2
1267510 1
1255987 1
1257222 1
1262080 1
1263041 1
1263323 1
1265231 1
1265256 1
1266494 3
1267536 1
1254601 1
1254602 5
1255962 0
1257851 1
1280515 1
1280539 1
1280598 1
1254580 1
1255571 5
1256521 4
1257266 1
1258146 1
1273237 0
1259947 5
1260326 1
1260333 1
1273238 0
1273239 0
1273241 0
1278385 1
1255066 1
1257335 1
1259585 1
1260145 1
1260399 1
1260400 1
1262174 1
1274636 1
1274644 0
1255055 1
1255056 1
1255559 4
1256869 1
1313146 2
1313147 2
1261259 1
1254314 1
1255193 0
1255562 1
1258034 1
1258037 1
1261096 0
1263152 0
1264363 1
1266734 1
1255185 1
1255410 1
1255416 1
1256076 1
1262092 5
1254572 0
1254573 0
1255915 1
1256082 1
1256083 0
1256315 0
1260062 0
1260067 2
1260068 3
1260167 1
1261233 1
1262132 1
1262133 1
1262135 1
1262676 1
1264568 1
1265788 0
1254879 1
1254881 0
1258249 1
1259797 1
1260420 1
1261153 1
1262332 1
1267578 1
1256854 1
1257762 1
1257813 1
1257839 1
1258579 1
1260374 1
1261983 1
1264663 1
1266055 0
1266060 1
1266063 1
1266066 1
1266241 1
1266543 1
1266688 1
1254899 1
1255118 1
1256570 1
1256794 0
1256795 0
1259728 1
1260677 3
1257936 1
1259978 1
1260623 1
1260905 1
1261191 1
1261193 1
1261639 1
1266708 1
1254688 1
1254709 1
1256823 1
1260665 1
1262478 1
1262480 0
1263365 5
1267090 1
1267091 1
1273593 1
1256295 0
1256505 1
1257707 1
1257756 1
1260398 1
1263343 1
1264700 1
1273537 0
1276535 4
1255018 1
1255618 1
1260579 1
1265376 1
1273123 0
1273348 4
1273349 0
1255212 1
1265560 1
1266276 1
1275615 4
1275799 5
1277202 6
1277817 4
1255192 1
1258367 1
1267500 1
1255951 4
1255952 0
1256224 1
1256226 5
1256503 4
1256666 0
1256668 0
1256904 1
1258908 5
1259008 1
1262729 1
1262730 1
1264572 1
1264924 1
1267228 1
1255527 1
1256249 0
1256250 1
1256252 0
1258503 1
1262968 1
1266414 1
1266744 1
1256028 1
1260362 1
1260366 1
1262409 1
1263869 1
1266500 1
1273359 1
1273360 1
1276240 0
1271351 1
1277892 4
1277903 4
1277933 4
1254695 1
1260361 1
1260364 1
1262928 1
1263327 1
1263328 1
1276226 1
1280059 0
1255395 1
1255397 1
1255398 1
1259974 1
1260409 1
1263090 1
1263900 1
1275294 0
1275396 1
1256378 0
1256793 0
1275398 0
1255301 1
1256822 1
1262944 1
1271338 1
1278279 1
1278280 1
1258335 1
1259783 1
1263244 1
1263876 1
1266517 0
1254346 1
1256018 1
1256437 0
1258076 1
1258086 1
1259488 1
1276858 0
1277135 6
1277172 4
1257587 1
1257597 1
1258033 1
1260280 1
1260282 1
1261972 1
1264128 1
1275399 0
1275400 0
1275401 0
1275402 0
1266715 3
1275403 0
1275404 0
1275405 0
1275406 0
1275407 0
1275408 0
1275409 0
1275410 0
1275412 0
1275415 0
1256728 1
1256731 1
1258906 1
1259006 1
1263462 0
1263748 1
1275578 0
1278287 1
1278397 0
1255299 0
1256901 1
1257226 1
1258121 1
1273200 1
1259972 1
1263982 1
1275572 0
1275946 4
1276235 0
1276658 0
1276660 1
1276716 1
1277176 4
1259306 1
1277587 1
1255485 5
1259380 1
1262803 1
1265832 1
1265841 1
1265844 1
1275416 0
1275418 0
1275420 0
1275421 0
1275422 0
1275423 0
1275425 0
1275426 0
1275428 0
1275429 0
1275430 0
1275434 0
1275435 0
1275436 0
1275437 0
1275438 0
1275440 0
1275441 0
1275442 0
1275443 0
1275444 0
1275445 0
1275446 0
1275448 0
1275449 0
1275451 0
1275453 0
1275455 0
1259629 1
1259630 0
1265977 1
1265978 1
1255399 1
1255418 5
1257825 1
1257831 1
1257836 5
1258104 1
1258435 0
1259259 4
1276801 1
1277627 6
1277829 4
1277888 4
1277890 6
1277895 6
1277913 4
1277968 4
1254477 1
1258306 5
1262276 1
1262586 0
1266591 5
1267323 0
1277748 6
1277749 6
1254917 0
1254925 1
1259544 1
1260237 5
1260933 1
1263828 1
1275458 0
1275464 0
1275466 0
1275468 0
1275469 0
1275470 0
1275471 0
1275472 0
1275474 0
1275476 0
1275477 0
1275478 0
1275479 0
1275480 0
1275481 0
1275483 0
1275487 0
1275492 0
1262061 1
1262715 1
1267197 1
1277837 4
1277845 6
1277918 6
1277923 4
1278465 0
1278536 6
1278580 0
1278759 4
1278760 4
1256053 1
1259635 1
1265494 1
1278119 4
1278148 4
1278153 6
1278155 4
1278162 6
1255522 1
1255523 1
1266683 1
1277742 6
1277746 6
1278539 4
1278681 0
1278757 4
1278934 4
1279363 6
1280004 7
1280012 0
1280170 2
1280210 0
1280310 2
1254868 1
1254884 3
1255907 1
1256621 1
1256664 1
1259829 5
1260026 1
1279472 6
1271415 1
1279564 6
1255972 1
1258153 1
1258210 1
1264680 1
1266993 1
1278898 1
1279001 4
1279029 4
1279033 4
1279093 1
1279096 1
1279108 1
1279305 0
1279431 4
1279434 4
1279439 6
1259655 2
1260942 5
1260947 1
1265563 0
1277792 6
1277848 6
1278199 0
1278223 1
1278235 0
1278259 0
1278453 0
1257954 0
1258128 1
1258132 1
1259461 0
1263619 1
1265559 1
1267477 1
1279144 0
1279995 1
1280182 4
1260206 1
1260207 1
1264499 1
1275494 0
1275495 0
1275496 0
1275500 0
1275501 0
1275504 0
1275505 0
1275507 0
1275509 0
1275511 0
1275515 0
1275517 0
1275518 0
1275519 0
1275521 0
1275522 0
1275523 0
1275526 0
1275527 0
1275528 0
1275531 0
1257277 1
1264039 1
1276449 0
1276646 1
1276647 1
1278518 4
1279484 6
1279489 6
1279511 4
1279517 4
1279547 4
1278733 1
1278906 1
1279073 1
1279293 4
1279478 6
1279486 4
1279487 4
1279554 0
1254433 1
1255425 1
1255943 1
1258309 1
1258323 1
1258985 1
1263572 1
1255737 1
1255739 1
1255743 1
1255785 1
1265243 1
1273269 1
1273271 4
1273294 1
1273295 0
1273740 1
1274240 1
1274245 0
1274273 4
1274284 5
1274285 1
1274291 5
1256240 1
1260220 0
1275683 1
1267173 5
1276918 0
1267593 1
1267655 0
1271382 1
1271383 1
1279573 4
1279706 4
1280014 0
1280212 4
1262452 1
1271366 1
1265845 1
1272982 1
1279662 4
1279857 1
1280123 1
1280417 0
1280535 1
1254865 1
1258379 5
1260050 1
1274326 0
1274602 0
1274914 0
1275613 4
1280047 0
1276447 4
1258390 1
1259390 1
1265103 1
1279113 1
1277499 5
1278976 4
1278986 4
1279150 1
1280137 4
1280356 4
1280425 2
1280446 0
1280510 0
1280526 1
1280551 0
1280618 1
1280636 1
1280646 1
1280713 0
1280725 4
1256486 4
1277850 5
1279454 6
1279462 4
1280365 4
1255549 5
1255609 5
1255613 1
1256057 5
1257931 5
1259644 0
1263592 1
1264116 0
1259549 1
1259653 2
1260639 1
1260645 1
1266033 5
1266038 1
1280676 0
1280678 0
1280709 4
1254877 5
1254880 0
1259882 1
1259884 1
1265526 1
1265927 1
1276283 5
1277168 4
1279421 4
1280326 4
1280332 4
1280370 4
1280652 0
1280768 2
1256903 5
1256905 0
1256906 0
1257503 4
1259285 1
1260259 1
1273068 1
1273071 1
1273082 1
1273129 4
1273193 6
1274214 0
1274215 0
1274218 0
1279369 4
1279373 6
1279492 4
1255588 1
1255593 5
1255612 1
1256151 1
1256527 5
1256789 1
1257022 1
1258720 1
1265512 1
1266529 0
1266657 1
1266762 0
1266764 7
1255020 1
1258177 1
1261081 1
1261083 0
1262855 1
1264041 1
1255939 1
1256109 1
1258001 1
1264559 1
1263063 1
1275207 1
1277446 0
1278538 6
1254324 1
1256081 1
1256288 5
1257115 1
1259102 1
1259323 3
1261040 0
1263547 1
1266064 1
1275821 0
1279384 4
1257120 5
1261139 1
1262045 1
1262550 1
1266830 1
1266943 1
1273305 0
1273611 1
1273612 2
1271375 1
1274736 0
1276464 1
1276556 6
1276564 1
1276582 1
1276593 1
1265793 1
1266049 0
1267646 0
1267651 0
1275637 0
1275650 0
1275655 1
1275657 0
1276336 1
1258591 1
1259953 1
1260880 6
1267186 1
1255230 1
1257070 1
1260347 1
1261163 1
1261164 1
1263915 1
1263916 1
1266786 0
1266962 1
1273342 1
1273343 1
1257010 1
1258554 1
1260344 1
1260433 1
1260522 1
1261337 0
1265974 1
1265975 1
1267343 1
1267392 1
1276626 1
1255669 1
1263473 1
1262716 0
1267459 1
1277001 2
1277768 4
1277769 4
1278494 2
1280135 1
1280150 1
1280383 6
1280385 4
1254250 5
1255647 1
1258946 1
1259517 4
1260459 1
1260461 1
1260463 1
1260493 1
1262659 1
1255581 5
1264014 0
1261253 1
1262069 1
1273410 0
1266989 3
1273415 1
1273500 1
1276982 1
1255481 5
1259711 1
1263206 1
1263710 3
1265181 1
1255740 1
1258996 1
1265657 1
1255051 1
1255827 1
1256133 1
1256136 0
1256617 1
1257331 1
1260442 1
1260448 1
1260896 5
1263273 1
