CID,peakmag_g,peakmag_r,peakmag_i,peakmag_z,peakmjd_g,peakmjd_r,peakmjd_i,peakmjd_z
1291826,23.050684181647476,23.11978280185263,23.5471462525199,22.77652161487865,56890.4,56920.294,56890.405,56935.367999999995
1291912,24.79492254683247,24.00198424832173,22.388650599018973,23.379026779315634,56912.083,56890.22,56916.075999999994,56890.225
1292013,21.484586666808617,21.434331982150983,21.41333826569273,21.521162657279937,56903.397000000004,57001.162000000004,56890.39,57001.167
1292220,23.89800269764072,22.57522607061477,22.449718576086333,22.656769598221068,56890.328,56894.285,56890.333,56903.39
1292315,20.042039747661835,19.741773821105625,20.2442855047597,20.44829793965247,56890.328,56890.331,56890.333,56890.335
1292386,22.140979912906012,22.130191152548484,22.27092052343298,22.42887689319123,56990.181,57003.045,56980.183,56959.107
1292508,23.382594585494736,23.451536135275788,23.68917199927837,23.786335290069122,57265.28599999999,57288.199,57319.137,57288.203
1292669,24.091816408273854,23.743044853894418,22.526698109815364,22.627049679327897,56890.258,56894.267,56890.263,56890.265
1292800,24.808489903540973,23.237929908049168,23.279083945356703,23.121186394191465,56890.272000000004,56890.365999999995,56890.342000000004,56904.234000000004
1292922,23.92094738093161,22.74151528305811,21.96163324284458,22.804902555512225,56890.272000000004,56890.365999999995,56890.342000000004,56904.234000000004
1293026,22.771923192554844,22.870035896459033,22.668840956271808,22.505245901309884,58026.182,58093.130999999994,58108.08900000001,58100.087
1293133,24.7995164514288,24.79996788223018,24.30100372523858,23.781093599359053,57049.056,56890.365999999995,56903.359000000004,56890.280999999995
1293213,24.999348753631523,24.57507956500777,23.968428698639062,23.039937516693943,57054.03400000001,57001.304000000004,56904.3,56887.397000000004
1293278,22.79686655396256,23.185792509801907,23.041509675427477,22.590282628826664,57026.09099999999,57033.042,57001.23,57045.053
1293370,24.40331689179039,23.097945222677453,23.575804599161042,22.696512213985873,56891.405999999995,56949.115,56931.165,56934.374
1293513,23.46086121283687,24.012121021238645,23.852650345274185,23.257231913057662,57030.09099999999,56912.098,56891.382000000005,56991.115
1293835,24.78561438947575,24.33931346167104,23.74437614521194,23.726187254765453,56963.255,56903.246,56903.263,56912.257000000005
1294014,22.151876956070982,21.70223485172556,21.75417752981626,21.987801665598344,56915.278,56915.28,56915.282999999996,56915.285
1294305,24.62142214084715,23.263377337880897,22.89034588859357,22.76562332793487,56890.328,56903.386,56903.388,56903.39
1294519,23.507655498357806,22.5318960185229,23.097869896256142,23.191422394599694,56936.347,56986.172,56934.358,56915.197
1294659,23.565645896199207,23.95027577231608,23.409005955225375,23.796644287868794,56915.255,56915.204000000005,56890.342000000004,56961.195
1294719,21.048428736078627,21.201907096257543,21.334796687224998,21.084761052305126,56927.235,56927.237,56927.239,57047.093
1294844,23.971540054180043,23.3524926574979,23.35246884984285,23.46270425555538,57061.058,56912.36,57061.062000000005,56991.145
1294993,23.864183887451784,24.5355073813845,23.335695829031508,22.697319230251853,57001.288,57061.06,57001.292,57061.065
1295265,24.0190491300561,22.24254442370434,24.381540017774363,22.92865636987956,57026.166,56966.355,57061.147000000004,56912.350999999995
1295334,23.41504189046554,23.71515902896429,23.75684633473286,23.62914931720091,56916.194,56915.204000000005,56915.232,56912.204000000005
1295440,22.739564079289593,22.767830377622623,22.76231423042723,22.882457255161615,56980.079000000005,56980.087999999996,56980.10400000001,56990.134000000005
1295555,24.934688708136374,24.573685667192045,23.973014752862877,23.830942743955436,56963.255,56903.246,56912.32,56912.257000000005
1295748,23.56834366712224,22.891046077489968,23.74434198913786,22.08296300302272,56990.029,56949.03,56916.093,56934.346
1295876,22.794841883770914,21.86750354960777,23.209991640913003,23.358796210523753,57715.11,57715.113,57615.34,57615.345
1296088,25.782650023874805,25.357996581451253,24.45267703727978,23.661479850211578,57036.041,57018.130999999994,57001.075999999994,56904.234000000004
1296250,23.70899212888149,23.210179573058422,23.372799062471223,23.702432765141722,57021.043,56894.285,57001.151,57019.049000000006
1296400,22.73599595430787,22.09329033530527,22.505715130453936,22.51107653145549,57629.242,57645.194,57644.2,57708.085
1296565,23.854727948457036,23.041098550510696,22.973948209234145,22.935704635259473,56990.057,56924.169,56923.293,56924.172999999995
1296782,22.160419875718297,22.449200399106726,23.02354826646362,23.307352056519598,57018.099,57025.1,57025.115999999995,56931.279
1297028,22.954649794310733,23.39902003760169,23.3137197603676,22.937993831613593,58117.15900000001,58004.373,57989.369000000006,57995.350999999995
1297164,23.816100113497967,23.580258907787094,23.725146489604434,23.435150576695797,57033.16099999999,56966.355,57047.09099999999,56991.157999999996
1297276,24.306550063331862,23.254487568444233,23.61617229678921,23.245907369388323,56963.242,57001.29,56961.361,56961.364
1297377,24.293727941024073,23.235896553301664,23.139932881704816,22.96399807310599,56936.310999999994,56925.306,56932.187000000005,56933.169
1297449,24.570099114968308,24.88904263231616,24.116604136183522,23.7698459887185,56932.16099999999,57025.14,56920.221,56933.169
1297580,24.244172678289,23.299047888745232,23.569244415768168,22.870203840636666,56925.187999999995,56932.170999999995,56932.187000000005,56933.169
1297722,23.564921830680703,23.897727294836955,23.660973635228018,22.762466310780614,56992.032999999996,56949.015999999996,56916.075999999994,56894.223
1297873,23.107687413215587,23.161721490499296,23.02488555354377,23.39824995022891,56936.310999999994,56932.170999999995,56960.303,56966.22900000001
1298120,23.871839113445308,23.65668031053247,23.645989493294085,23.652403896076756,56912.096,56934.34099999999,56903.125,56934.346
1298422,21.825050808386692,21.967468052979974,22.41895680291808,22.137786454282143,56952.117999999995,56943.204000000005,56952.122,56943.209
1298686,23.724810971615128,23.708496321183667,23.12658692648961,23.084246788639533,56990.029,56903.109000000004,56894.22,56934.332
1298863,23.773243130720708,21.904570990924633,22.800096723032972,22.4676961361386,57025.085999999996,56986.172,57051.055,57012.047
1298961,24.375842531598487,22.978561134566498,24.151918129252596,22.877772966917895,56949.099,56903.225,57037.093,56990.064000000006
1299119,23.774822741067524,23.590289147299565,23.152890113721682,23.83724957351214,58036.227,58008.199,58008.202000000005,58026.17
1299190,24.84091613692304,23.586649854246716,23.193518014462434,23.25934935855134,56949.126,56936.157,56936.172999999995,56949.175
1299339,22.515351759633926,22.630080791118154,22.62823422773787,22.722958915753512,56925.179000000004,56931.174000000006,56931.19,56949.175
1299504,23.892312140445686,23.211705114753308,23.68823097051497,22.265833044430245,56992.045999999995,57025.059,56973.025,56990.05
1299653,23.04158119130708,22.889335301147653,22.384152360987976,22.625817655414775,57673.232,57784.100999999995,57680.144,57686.169
1299728,23.717822269901692,24.25341304218891,23.885600408778423,23.89199904514981,56890.272000000004,56973.096,56990.11,56956.265999999996
1299797,24.105162882498867,23.57832255497526,23.177594550715334,23.110693887741355,56961.357,56961.359000000004,56961.361,57051.152
1300087,23.869460215624862,23.148126414638227,23.086406087785114,22.66918348181991,57001.147000000004,56932.22,56927.285,56959.107
1300221,25.427834897928275,24.972978506219484,24.660817013951906,23.69669704667716,56916.204000000005,56980.217000000004,56973.244000000006,56990.257000000005
1300439,23.638403858441656,23.500592439137,23.34544463203097,23.570233193651948,56912.096,56991.111,56991.113,56916.096
1300547,24.695198036092407,23.68667519564048,22.75562995694863,23.652090117621082,56990.042,57037.075999999994,56916.093,56912.102999999996
1300706,24.651876956070982,24.581632806035913,24.806126048870517,24.485636147643344,56890.272000000004,56931.174000000006,56936.172999999995,56966.153
1300836,-99.9999,-99.9999,-99.9999,23.00311449765101,-99.9999,-99.9999,-99.9999,56960.264
1301041,25.226310512457523,24.227042826724027,24.21496307225976,24.111131760669668,57034.16099999999,57061.042,56920.221,56933.169
1301431,23.280263912025408,23.82393701840216,24.2251797239127,20.86764449502002,57001.302,57033.164000000004,57061.147000000004,56990.257000000005
1301710,24.17447303857118,22.381131417303415,21.970797309252156,22.582745825743608,56931.147000000004,56949.100999999995,56956.085,56956.087
1301922,23.930311409217083,23.016624296229207,22.97881423369613,22.863749080307244,56956.337999999996,56956.34,56949.328,56956.345
1302127,23.99138362806031,23.782543157020605,23.309706960821288,23.091767021004497,56912.357,56991.14,56961.361,57001.295
1302415,23.882260037896557,23.296625506433443,23.380662604757333,23.497731041662412,56991.108,56991.111,56916.093,56991.115
1302709,22.41352911571594,22.678869540069208,22.68873321477911,22.582816131026753,57052.096,57045.109000000004,57026.155999999995,56894.304000000004
1302887,24.235976776084517,23.544159668985493,23.18420096972306,22.63594699625424,57615.335999999996,57666.178,57710.055,57721.044
1302968,23.890044242481466,23.14536868771311,22.67222018828027,22.89212057824286,56987.18,57001.149000000005,56894.288,57001.154
1303118,24.193831519672322,22.7171880240261,22.799738930347893,22.731108850777485,56934.367,56949.115,56949.117,56990.078
1303220,23.587359002970093,23.707538401167223,23.526746040202994,23.572650763965644,56991.151,57019.072,56980.320999999996,57026.172999999995
1303379,24.106258695511098,24.133335333144498,23.68706393041182,23.09420405617342,57049.056,56943.258,56973.049000000006,56949.175
1303524,23.7189561284979,23.86739251071296,23.674596841593978,24.14349922396057,56961.357,56943.18,56890.405,56963.249
1303617,23.980503347898033,22.8885896245147,23.172781989911265,23.65064790356499,56943.005,56990.030999999995,56934.329000000005,56934.332
1303734,23.363427757713552,24.0018543470827,23.766041221966816,24.729602621858994,56949.027,56991.111,56925.162000000004,56934.346
1303854,23.873953797657972,23.503379322062397,22.894225942883097,23.138172576903372,56990.042,57049.044,56991.113,57011.062999999995
1304217,23.81183924848749,23.300885255761987,21.896943422010274,23.322507832819944,57763.065,57687.08,57644.2,57615.42
1304463,23.75078229345399,23.536291775812913,23.18544543680263,23.437645488350018,56964.215,56943.204000000005,57042.078,56957.111
1304630,22.979185552511225,22.91050415191841,23.2710144868924,23.17048434792994,57021.043,57001.149000000005,56990.185,57036.058
1304735,23.85465232955432,23.02108914633086,23.64324757637972,22.989838925120253,56953.030999999995,56916.074,56961.013,56916.078
1304821,23.00209680046109,22.845283196281773,22.93867665392021,22.29276741677955,58093.054000000004,58085.112,57981.221,58026.054000000004
1304934,24.037280824360213,23.439011113421238,23.607556137342698,22.561719240900494,56943.215,56963.23,56894.301,56894.304000000004
1305084,24.411242008764155,24.01050498459152,23.303863396449003,23.214825560052432,56963.227999999996,56960.259000000005,56973.133,56960.264
1305233,23.997662560472868,23.01061269370308,24.009283634828996,24.149881705846518,56923.288,56990.06,56943.122,56931.154
1305338,23.145526083557147,24.11256918745256,24.32231368131025,22.17103352940048,56990.057,57030.108,57025.09,56934.36
1305492,23.63077855967745,-99.9999,22.607239426678028,24.913228371647328,57049.056,-99.9999,56915.232,56949.175
1305642,24.448095865062143,25.383229636359985,24.578977291200935,23.9925849960443,56916.194,56956.225999999995,56943.274000000005,56966.153
1305777,23.360233954549464,22.889288681351395,-99.9999,-99.9999,57001.302,56960.273,-99.9999,-99.9999
1305891,22.97265539614477,22.766469527338742,23.190417111721587,23.787934077288895,56990.057,56986.172,57051.055,56980.059
1306051,20.837690266404795,20.76585846965495,20.807786072323452,20.428849747756985,57633.312999999995,57680.128,57683.112,57643.227999999996
1307028,20.84213813040723,20.52049277107617,20.346447764929884,20.3507285688785,56987.208,56980.217000000004,56987.233,56987.257000000005
1308410,22.009006788906643,22.06136543437379,22.011842604144846,22.05825288470357,56973.315,56973.317,56988.03400000001,56988.03599999999
1309224,25.424924484795827,23.797648304378573,24.1337263780631,23.58868990653534,57048.035,56963.264,56956.314000000006,56966.22900000001
1309373,23.81089465611325,25.09438454680129,23.72213055376307,22.322874366431066,57001.288,57001.29,56963.246,57001.295
1309505,22.841930845360654,22.889179909610874,22.469172611049633,22.895928813786053,56992.032999999996,56992.035,56990.032999999996,56987.035
1309709,23.960022309418378,23.67357235065746,22.62142547822181,22.476479002120335,58117.057,57998.127,58117.060999999994,58036.029
1310073,24.171735503616826,23.104329258139774,22.83482835098816,23.010543188792695,57026.152,56973.130999999994,56980.197,56980.199
1310227,22.28054645547614,22.46643218232326,21.290996101801838,22.406134969785434,58092.060999999994,58064.191,58030.378,58092.070999999996
1310341,23.14905379566568,23.11271556587224,23.061829700873567,23.033973336562703,57763.078,57708.094000000005,57645.209,57701.074
1310492,24.276083356018955,23.831460747879746,23.350470868224416,22.49913175828659,57040.043,56980.068,56973.077000000005,56990.078
1310929,24.15246513722223,23.868655640176506,23.32563886316848,22.931108371562427,57001.288,57066.045,56963.246,56894.318
1311021,23.38217855241257,23.461966662996602,23.96206563666035,23.823459327535264,56991.095,56916.074,56987.032999999996,56992.04
1311148,25.6527118400457,25.379789047822396,24.6066603447568,24.06583539252089,57029.056,56943.355,56960.303,56990.257000000005
1311306,24.209340070223277,23.9957233990273,23.554147062904974,24.085437982851587,56973.129,56935.377,57018.060999999994,57018.064000000006
1311442,22.579762051647826,24.005367147278477,23.264803844798102,23.793066074813158,56990.042,56934.34099999999,56990.047,56980.044
1311543,23.90855984000235,22.9032392455572,23.216063655569826,23.086760175754858,56956.08,56986.172,56986.174000000006,56990.064000000006
1311648,23.50916714924717,23.868464162440304,22.7576791002721,23.876458291672996,56990.070999999996,56990.074,56949.117,57005.079000000005
1311731,24.410926415294863,23.439810672135792,22.49199513369577,22.805535352745935,56936.361,56980.068,56990.075999999994,56987.078
